Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,12,Padideh MSH,Game Half1 Start,00:00:00,,,,
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Amir Hossain,Sadeghi,Defender
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Mohamad,Ghazi,Forward
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Mohsen,Forozan,Goalkeeper
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Andranik,Taymorian,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Khosrow,Haydari,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhreddini,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Igor,Prahic,Defender
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Masoud,Nazarzadeh,Defender
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Milan,Jovanovic,Defender
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Gholamreza,Enayati,Forward
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Kayvon,Amraei,Forward
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Milad,Gharibi,Forward
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mojtaba,Roshangar,Goalkeeper
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Abbas,Mohamad Rezaei,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Akbar,Sadeghi,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mehdi,Khayri,Midfield
IPL2014,12,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mohamad Reza,Nasehi,Midfield
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Esteghlal TEH,Amir Hossain,Sadeghi,Defender
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Padideh MSH,Igor,Prahic,Defender
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Padideh MSH,Masoud,Nazarzadeh,Defender
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Padideh MSH,Milan,Jovanovic,Defender
IPL2014,12,Padideh MSH,Card: Yellow,00:01:00,Padideh MSH,Mohamad Reza,Nasehi,Midfield
IPL2014,12,Padideh MSH,Goal,00:03:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2014,12,Padideh MSH,Game Half1 Stop,00:46:00,,,,
IPL2014,12,Padideh MSH,Game Half2 Start,00:47:00,,,,
IPL2014,12,Padideh MSH,Goal,00:54:00,Padideh MSH,Mehdi,Khayri,Midfield
IPL2014,12,Padideh MSH,Player Sub-in,01:02:00,Esteghlal TEH,Milad,Noori,Midfield
IPL2014,12,Padideh MSH,Player Sub-out,01:02:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2014,12,Padideh MSH,Player Sub-in,01:07:00,Padideh MSH,Younes,Shakeri,Forward
IPL2014,12,Padideh MSH,Player Sub-out,01:07:00,Padideh MSH,Kayvon,Amraei,Forward
IPL2014,12,Padideh MSH,Player Sub-in,01:22:00,Esteghlal TEH,Mahdi,Karimian,Midfield
IPL2014,12,Padideh MSH,Player Sub-out,01:22:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2014,12,Padideh MSH,Player Sub-in,01:28:00,Padideh MSH,Moein,Abbasian,Midfield
IPL2014,12,Padideh MSH,Player Sub-out,01:28:00,Padideh MSH,Mehdi,Khayri,Midfield
IPL2014,12,Padideh MSH,Player Sub-in,01:29:00,Padideh MSH,Ali,Choopani,Forward
IPL2014,12,Padideh MSH,Player Sub-out,01:29:00,Padideh MSH,Abbas,Mohamad Rezaei,Midfield
IPL2014,12,Padideh MSH,Game Half2 Stop,01:39:00,,,,
IPL2014,12,Padideh MSH,Game End,01:40:00,,,,
