Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,19,Sepahan ESF,Game Half1 Start,00:00:00,,,,
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Leandro,Padovani,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Donovan,Deekman,Forward
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Gholamreza,Rezaei,Forward
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Hossain,Ebrahimi,Forward
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Alireza,Bayranvand,Goalkeeper
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Alireza,Ezzati,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Arash,Rezavand,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Mehdi,Shiri,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Morteza,Pour Ali Ganji,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Abdollah,Karami,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Ehsan,Hajsafi,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Hadi,Aghili,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Voorya,Ghafoori,Defender
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Luciano Pereira,Mendez,Forward
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Mahdi,Sharifi,Forward
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Bahram,Ahmadi,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Fozil,Musayev,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2014,19,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2014,19,Sepahan ESF,Card: Red,00:01:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,19,Sepahan ESF,Card: Yellow,00:01:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,19,Sepahan ESF,Card: Yellow,00:01:00,Naft TEH,Alireza,Bayranvand,Goalkeeper
IPL2014,19,Sepahan ESF,Card: Yellow,00:01:00,Naft TEH,Arash,Rezavand,Midfield
IPL2014,19,Sepahan ESF,Card: Yellow,00:01:00,Sepahan ESF,Mohamad Ali,Ahmadi,Defender
IPL2014,19,Sepahan ESF,Card: Yellow,00:01:00,Sepahan ESF,Luciano Pereira,Mendez,Forward
IPL2014,19,Sepahan ESF,Penalty Scored,00:11:00,Sepahan ESF,Hadi,Aghili,Defender
IPL2014,19,Sepahan ESF,Game Half1 Stop,00:46:00,,,,
IPL2014,19,Sepahan ESF,Game Half2 Start,00:47:00,,,,
IPL2014,19,Sepahan ESF,Player Sub-in,00:54:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2014,19,Sepahan ESF,Player Sub-out,00:54:00,Naft TEH,Donovan,Deekman,Forward
IPL2014,19,Sepahan ESF,Player Sub-in,01:05:00,Sepahan ESF,Xhevahir,Sukaj,Forward
IPL2014,19,Sepahan ESF,Player Sub-out,01:05:00,Sepahan ESF,Luciano Pereira,Mendez,Forward
IPL2014,19,Sepahan ESF,Player Sub-in,01:11:00,Sepahan ESF,Ali,Karimi,Midfield
IPL2014,19,Sepahan ESF,Player Sub-out,01:11:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2014,19,Sepahan ESF,Player Sub-in,01:14:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2014,19,Sepahan ESF,Player Sub-out,01:14:00,Naft TEH,Leandro,Padovani,Defender
IPL2014,19,Sepahan ESF,Goal,01:18:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2014,19,Sepahan ESF,Player Sub-in,01:19:00,Naft TEH,Kamal,Kamyabinia,Midfield
IPL2014,19,Sepahan ESF,Player Sub-out,01:19:00,Naft TEH,Arash,Rezavand,Midfield
IPL2014,19,Sepahan ESF,Game Half2 Stop,01:39:00,,,,
IPL2014,19,Sepahan ESF,Game End,01:40:00,,,,
