Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,04,Malavan ANZ,Game Half1 Start,00:00:00,,,,
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Abolhassan,Jafari,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Ahmad,Ahi,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,NIma,Delavari,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Alireza,Ramezani,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Mehrdad,Oladi,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Mohamad Hadi,Yaghoubi,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Iman,Sadeghi,Goalkeeper
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Maziar,Zare,Midfield
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Mohsen,Yousefi,Midfield
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Malavan ANZ,Saeed,Yousefzadeh,Midfield
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Alireza,Noormohamadi,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Hossain,Mahini,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Maysam,Hossaini,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Mohamad Reza,Khanzadeh,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Mohsen,Bengar,Defender
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Reza,Norouzi,Forward
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Correa Junior,Nilson,Goalkeeper
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Ahmad,Nooroullahi,Midfield
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Mehrdad,Kafshgari,Midfield
IPL2014,04,Malavan ANZ,Player in Line-up,00:00:00,Perspolis TEH,Omid,Allishah,Midfield
IPL2014,04,Malavan ANZ,Card: Yellow,00:01:00,Malavan ANZ,Mohamad Hossain,Kanaani,Defender
IPL2014,04,Malavan ANZ,Card: Yellow,00:01:00,Malavan ANZ,Saeed,Yousefzadeh,Midfield
IPL2014,04,Malavan ANZ,Card: Yellow,00:01:00,Perspolis TEH,Correa Junior,Nilson,Goalkeeper
IPL2014,04,Malavan ANZ,Card: Yellow,00:01:00,Perspolis TEH,Reza,Haghighi,Midfield
IPL2014,04,Malavan ANZ,Goal,00:06:00,Malavan ANZ,Mehrdad,Oladi,Forward
IPL2014,04,Malavan ANZ,Penalty Scored,00:18:00,Perspolis TEH,Reza,Norouzi,Forward
IPL2014,04,Malavan ANZ,Player Sub-in,00:32:00,Perspolis TEH,Reza,Haghighi,Midfield
IPL2014,04,Malavan ANZ,Player Sub-out,00:32:00,Perspolis TEH,Mehrdad,Kafshgari,Midfield
IPL2014,04,Malavan ANZ,Goal,00:43:00,Malavan ANZ,Mohsen,Yousefi,Midfield
IPL2014,04,Malavan ANZ,Game Half1 Stop,00:46:00,,,,
IPL2014,04,Malavan ANZ,Player Sub-in,00:46:00,Perspolis TEH,Mohamad,Noori,Midfield
IPL2014,04,Malavan ANZ,Player Sub-out,00:46:00,Perspolis TEH,Ahmad,Nooroullahi,Midfield
IPL2014,04,Malavan ANZ,Game Half2 Start,00:47:00,,,,
IPL2014,04,Malavan ANZ,Player Sub-in,01:01:00,Perspolis TEH,Mohamad,Abbaszadeh,Forward
IPL2014,04,Malavan ANZ,Player Sub-out,01:01:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2014,04,Malavan ANZ,Player Sub-in,01:10:00,Malavan ANZ,Aziz,Maeboudi,Defender
IPL2014,04,Malavan ANZ,Player Sub-out,01:10:00,Malavan ANZ,Mohamad Hadi,Yaghoubi,Forward
IPL2014,04,Malavan ANZ,Player Sub-in,01:11:00,Malavan ANZ,Mohamad,Darabi,Midfield
IPL2014,04,Malavan ANZ,Player Sub-out,01:11:00,Malavan ANZ,Alireza,Ramezani,Forward
IPL2014,04,Malavan ANZ,Player Sub-in,01:29:00,Malavan ANZ,Mohamad Hossain,Kanaani,Defender
IPL2014,04,Malavan ANZ,Player Sub-out,01:29:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,04,Malavan ANZ,Game Half2 Stop,01:39:00,,,,
IPL2014,04,Malavan ANZ,Game End,01:40:00,,,,
