Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,19,Rahahan TEH,Game Half1 Start,00:00:00,,,,
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mohsen,Mirabi,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mohsen,Iran Nejad,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Ramin,Rezaian,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Seyed Ahmad,Mousavi,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Adel,Kolahkaj,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Amin,Manoochehri,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Farzad,Mohamadi,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Amir,Abedzadeh,Goalkeeper
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mohamad,Sattari,Goalkeeper
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Abbas,Mohamad Rezaei,Midfield
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Bahador,Abdi,Midfield
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Ali,Hammam,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Carlos,Santos de Jesus,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Hadi,Mohamadi,Defender
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Esmaeel,Farhadi,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Kaveh,Rezaei,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Morteza,Tabrizi,Forward
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Rasheed,Mazaheri,Goalkeeper
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Ghasem,Haddadifar,Midfield
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Mahdi,Mahdipour,Midfield
IPL2014,19,Rahahan TEH,Player in Line-up,00:00:00,Zobahan ESF,Mehrdad,Ghanbari,Midfield
IPL2014,19,Rahahan TEH,Card: Yellow,00:01:00,Rahahan TEH,Mohsen,Mirabi,Defender
IPL2014,19,Rahahan TEH,Card: Yellow,00:01:00,Rahahan TEH,Mohamad,Sattari,Goalkeeper
IPL2014,19,Rahahan TEH,Card: Yellow,00:01:00,Rahahan TEH,Bahador,Abdi,Midfield
IPL2014,19,Rahahan TEH,Card: Yellow,00:01:00,Zobahan ESF,Esmaeel,Farhadi,Forward
IPL2014,19,Rahahan TEH,Card: Yellow,00:01:00,Zobahan ESF,Mahdi,Mahdipour,Midfield
IPL2014,19,Rahahan TEH,Goal,00:31:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,19,Rahahan TEH,Game Half1 Stop,00:46:00,,,,
IPL2014,19,Rahahan TEH,Player Sub-in,00:46:00,Rahahan TEH,Mojtaba,Shiri,Forward
IPL2014,19,Rahahan TEH,Player Sub-in,00:46:00,Rahahan TEH,Mohamad,Hossainpour,Midfield
IPL2014,19,Rahahan TEH,Player Sub-out,00:46:00,Rahahan TEH,Adel,Kolahkaj,Forward
IPL2014,19,Rahahan TEH,Player Sub-out,00:46:00,Rahahan TEH,Abbas,Mohamad Rezaei,Midfield
IPL2014,19,Rahahan TEH,Game Half2 Start,00:47:00,,,,
IPL2014,19,Rahahan TEH,Player Sub-in,01:04:00,Rahahan TEH,Alireza,Azimi,Forward
IPL2014,19,Rahahan TEH,Player Sub-out,01:04:00,Rahahan TEH,Seyed Ahmad,Mousavi,Defender
IPL2014,19,Rahahan TEH,Player Sub-in,01:16:00,Zobahan ESF,Mehdi,Rajabzadeh,Midfield
IPL2014,19,Rahahan TEH,Player Sub-out,01:16:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,19,Rahahan TEH,Player Sub-in,01:17:00,Zobahan ESF,Ehsan,Pahlevan,Forward
IPL2014,19,Rahahan TEH,Player Sub-out,01:17:00,Zobahan ESF,Esmaeel,Farhadi,Forward
IPL2014,19,Rahahan TEH,Goal,01:23:00,Zobahan ESF,Kaveh,Rezaei,Forward
IPL2014,19,Rahahan TEH,Player Sub-in,01:29:00,Zobahan ESF,Walid,Ismail,Defender
IPL2014,19,Rahahan TEH,Player Sub-out,01:29:00,Zobahan ESF,Mehrdad,Ghanbari,Midfield
IPL2014,19,Rahahan TEH,Goal,01:32:00,Zobahan ESF,Morteza,Tabrizi,Forward
IPL2014,19,Rahahan TEH,Game Half2 Stop,01:39:00,,,,
IPL2014,19,Rahahan TEH,Game End,01:40:00,,,,
