Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,21,Paykan TEH,Game Half1 Start,00:00:00,,,,
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Reza,Aliyari,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Siamak,Kouroshi,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Gholamreza,Rezaei,Forward
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Alireza,Bayranvand,Goalkeeper
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Alireza,Ezzati,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Arash,Rezavand,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Morteza,Pour Ali Ganji,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Naft TEH,Saeed,Lotfi,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Ahmad,Mehdizadeh,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Arman,Ghasemi,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Hamid Reza,Deevsalar,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mohamad,Nosrati,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Seyed Ali,Hossaini,Defender
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mostafa,Shojaei,Forward
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Jlloyd,Samuel,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Oybek,Kilichev,Midfield
IPL2014,21,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Siavash,Yazdani,Midfield
IPL2014,21,Paykan TEH,Card: Red,00:01:00,Naft TEH,Morteza,Pour Ali Ganji,Midfield
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Naft TEH,Reza,Aliyari,Defender
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Naft TEH,Alireza,Bayranvand,Goalkeeper
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Naft TEH,Saeed,Lotfi,Midfield
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Naft TEH,Vahid,Amiri,Midfield
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Mohamad,Nosrati,Defender
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Mostafa,Shojaei,Forward
IPL2014,21,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2014,21,Paykan TEH,Goal,00:45:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,21,Paykan TEH,Game Half1 Stop,00:46:00,,,,
IPL2014,21,Paykan TEH,Game Half2 Start,00:47:00,,,,
IPL2014,21,Paykan TEH,Goal,00:53:00,Paykan TEH,Mostafa,Shojaei,Forward
IPL2014,21,Paykan TEH,Player Sub-in,00:56:00,Naft TEH,Iman,Mobali,Midfield
IPL2014,21,Paykan TEH,Player Sub-out,00:56:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2014,21,Paykan TEH,Player Sub-in,00:57:00,Naft TEH,Vahid,Amiri,Midfield
IPL2014,21,Paykan TEH,Player Sub-out,00:57:00,Naft TEH,Arash,Rezavand,Midfield
IPL2014,21,Paykan TEH,Player Sub-in,01:29:00,Paykan TEH,Siamak,Nemati,Midfield
IPL2014,21,Paykan TEH,Player Sub-out,01:29:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,21,Paykan TEH,Game Half2 Stop,01:39:00,,,,
IPL2014,21,Paykan TEH,Game End,01:40:00,,,,
