Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,18,Naft MJS,Game Half1 Start,00:00:00,,,,
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Hamzeh,Haddadi,Defender
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Kiomars,Cheraghi,Defender
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Kayvon,Amraei,Forward
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Luis Carlos,Dos Santos Martins,Forward
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Milad,Znayadpour,Forward
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Amir Meghdad,Maleki,Goalkeeper
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Georgi,Georgiev,Goalkeeper
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Alexandru,Pascenco,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Hamid,Bouhamdan,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Mahmoud,Tighnavard,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Naft MJS,Ruslan,Melziddinov,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Ahmad,Mehdizadeh,Defender
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Mohamad,Nosrati,Defender
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Seyed Ali,Hossaini,Defender
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Siavash,Akbarpour,Forward
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Ahmad,Jamshidian,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Amir Hossain,Feshangchi,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Mohammad Sadegh,Barani,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Oybek,Kilichev,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Seyed Hossain,Karimi,Midfield
IPL2014,18,Naft MJS,Player in Line-up,00:00:00,Paykan TEH,Siavash,Yazdani,Midfield
IPL2014,18,Naft MJS,Card: Yellow,00:01:00,Naft MJS,Kiomars,Cheraghi,Defender
IPL2014,18,Naft MJS,Card: Yellow,00:01:00,Naft MJS,Ruslan,Melziddinov,Midfield
IPL2014,18,Naft MJS,Player Sub-in,00:34:00,Paykan TEH,Seyed Hossain,Karimi,Midfield
IPL2014,18,Naft MJS,Player Sub-out,00:34:00,Paykan TEH,Amir Hossain,Feshangchi,Midfield
IPL2014,18,Naft MJS,Game Half1 Stop,00:46:00,,,,
IPL2014,18,Naft MJS,Game Half2 Start,00:47:00,,,,
IPL2014,18,Naft MJS,Player Sub-in,01:04:00,Naft MJS,Reza,Darvishi,Midfield
IPL2014,18,Naft MJS,Player Sub-out,01:04:00,Naft MJS,Kayvon,Amraei,Forward
IPL2014,18,Naft MJS,Player Sub-in,01:23:00,Paykan TEH,Siamak,Nemati,Midfield
IPL2014,18,Naft MJS,Player Sub-out,01:23:00,Paykan TEH,Ahmad,Jamshidian,Midfield
IPL2014,18,Naft MJS,Player Sub-in,01:29:00,Paykan TEH,Jlloyd,Samuel,Midfield
IPL2014,18,Naft MJS,Player Sub-out,01:29:00,Paykan TEH,Seyed Hossain,Karimi,Midfield
IPL2014,18,Naft MJS,Game Half2 Stop,01:39:00,,,,
IPL2014,18,Naft MJS,Game End,01:40:00,,,,
