Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,28,Saba QOM,Game Half1 Start,00:00:00,,,,
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Amir Hossain,Sadeghi,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Hrayr,Mkoyan,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Gholamreza,Enayati,Forward
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Mohsen,Forozan,Goalkeeper
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Hashem,Bayk Zadeh,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Khosrow,Haydari,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhreddini,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Farshid,Bagheri,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Hadi,Shakoori,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Masoud,Hahgjoo,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Mohamad,Aramtabe,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Roosbeh,Cheshmi,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Vahid,Aliabadi,Defender
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Milad,Farhani,Goalkeeper
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Abolfazl,Ebrahimi,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Ayoub,Kalantari,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Hossain,Badamaki,Midfield
IPL2014,28,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Hossain,Kooshki,Midfield
IPL2014,28,Saba QOM,Card: Yellow,00:01:00,Saba QOM,Hossain,Kooshki,Midfield
IPL2014,28,Saba QOM,Goal,00:08:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2014,28,Saba QOM,Game Half1 Stop,00:46:00,,,,
IPL2014,28,Saba QOM,Game Half2 Start,00:47:00,,,,
IPL2014,28,Saba QOM,Player Sub-in,00:55:00,Saba QOM,Javad,Kazemian,Forward
IPL2014,28,Saba QOM,Player Sub-out,00:55:00,Saba QOM,Vahid,Aliabadi,Defender
IPL2014,28,Saba QOM,Goal,00:58:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2014,28,Saba QOM,Player Sub-in,01:06:00,Saba QOM,Mohsen,Karami,Midfield
IPL2014,28,Saba QOM,Player Sub-out,01:06:00,Saba QOM,Farshid,Bagheri,Defender
IPL2014,28,Saba QOM,Goal,01:17:00,Saba QOM,Hossain,Badamaki,Midfield
IPL2014,28,Saba QOM,Player Sub-in,01:19:00,Esteghlal TEH,Arash,Borhani,Forward
IPL2014,28,Saba QOM,Player Sub-out,01:19:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2014,28,Saba QOM,Player Sub-in,01:24:00,Saba QOM,Mohamad,Ousani,Forward
IPL2014,28,Saba QOM,Player Sub-out,01:24:00,Saba QOM,Ayoub,Kalantari,Midfield
IPL2014,28,Saba QOM,Player Sub-in,01:27:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2014,28,Saba QOM,Player Sub-out,01:27:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2014,28,Saba QOM,Game Half2 Stop,01:39:00,,,,
IPL2014,28,Saba QOM,Game End,01:40:00,,,,
