Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,03,Teraktor TBZ,Game Half1 Start,00:00:00,,,,
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Abolhassan,Jafari,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Ahmad,Ahi,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,NIma,Delavari,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Alireza,Ramezani,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Mehrdad,Oladi,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Mohamad Hadi,Yaghoubi,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Iman,Sadeghi,Goalkeeper
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Mohsen,Yousefi,Midfield
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Malavan ANZ,Saeed,Yousefzadeh,Midfield
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Ahmad,Alnemae,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Habib,Gordani,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Iran Pourian,Defender
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Luciano,Edinho,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohsen,Daleer,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Shahin,Saghebi,Forward
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Hamed,Lak,Goalkeeper
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Ahmad,Kamdar,Midfield
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mahdi,Kiani,Midfield
IPL2014,03,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Saman,Nariman Jahan,Midfield
IPL2014,03,Teraktor TBZ,Card: Yellow,00:01:00,Malavan ANZ,Mehrdad,Oladi,Forward
IPL2014,03,Teraktor TBZ,Card: Yellow,00:01:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,03,Teraktor TBZ,Card: Yellow,00:01:00,Teraktor TBZ,Habib,Gordani,Defender
IPL2014,03,Teraktor TBZ,Card: Yellow,00:01:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2014,03,Teraktor TBZ,Card: Yellow,00:01:00,Teraktor TBZ,Alaa,Abdul-Zahra,Midfield
IPL2014,03,Teraktor TBZ,Goal,00:07:00,Teraktor TBZ,Luciano,Edinho,Forward
IPL2014,03,Teraktor TBZ,Game Half1 Stop,00:46:00,,,,
IPL2014,03,Teraktor TBZ,Player Sub-in,00:46:00,Malavan ANZ,Aziz,Maeboudi,Defender
IPL2014,03,Teraktor TBZ,Player Sub-in,00:46:00,Teraktor TBZ,Farshad,Ahmadzadeh,Forward
IPL2014,03,Teraktor TBZ,Player Sub-out,00:46:00,Malavan ANZ,Mohamad Hadi,Yaghoubi,Forward
IPL2014,03,Teraktor TBZ,Player Sub-out,00:46:00,Teraktor TBZ,Mohsen,Daleer,Forward
IPL2014,03,Teraktor TBZ,Player Sub-out,00:46:00,Teraktor TBZ,Shahin,Saghebi,Forward
IPL2014,03,Teraktor TBZ,Game Half2 Start,00:47:00,,,,
IPL2014,03,Teraktor TBZ,Player Sub-in,01:00:00,Malavan ANZ,Mohamad,Darabi,Midfield
IPL2014,03,Teraktor TBZ,Player Sub-out,01:00:00,Malavan ANZ,Abolhassan,Jafari,Defender
IPL2014,03,Teraktor TBZ,Player Sub-in,01:12:00,Teraktor TBZ,Farid,Karimi,Forward
IPL2014,03,Teraktor TBZ,Player Sub-out,01:12:00,Teraktor TBZ,Ahmad,Kamdar,Midfield
IPL2014,03,Teraktor TBZ,Player Sub-in,01:13:00,Malavan ANZ,Mahyar,Zahmatkesh,Defender
IPL2014,03,Teraktor TBZ,Player Sub-out,01:13:00,Malavan ANZ,Alireza,Ramezani,Forward
IPL2014,03,Teraktor TBZ,Game Half2 Stop,01:39:00,,,,
IPL2014,03,Teraktor TBZ,Game End,01:40:00,,,,
