Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,26,Teraktor TBZ,Game Half1 Start,00:00:00,,,,
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Ali,Zaynali,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Ebrahim,Shakoori,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Hamed,Shiri,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Majid,Ayoubi,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Sajjad,Moshkelpour,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Vahid,Mohamad Zadeh,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Hakeem,Nassari,Forward
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Mohamad,Nozhati,Forward
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Mohamad Reza,Akhbari,Goalkeeper
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Ebrahim,Sadeghi,Midfield
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Saipa ALB,Milad,Maydavoodi,Midfield
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Celio,Ferreira dos Santos,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Habib,Gordani,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mir Hani,Hashemi,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Iran Pourian,Defender
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Farid,Karimi,Forward
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Luciano,Edinho,Forward
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Shahin,Saghebi,Forward
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Hamed,Lak,Goalkeeper
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Ahmad,Kamdar,Midfield
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Andranik,Taymorian,Midfield
IPL2014,26,Teraktor TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mahdi,Kiani,Midfield
IPL2014,26,Teraktor TBZ,Card: Red,00:01:00,Teraktor TBZ,Habib,Gordani,Defender
IPL2014,26,Teraktor TBZ,Card: Yellow,00:01:00,Saipa ALB,Sajjad,Moshkelpour,Defender
IPL2014,26,Teraktor TBZ,Card: Yellow,00:01:00,Saipa ALB,Ebrahim,Sadeghi,Midfield
IPL2014,26,Teraktor TBZ,Card: Yellow,00:01:00,Teraktor TBZ,Habib,Gordani,Defender
IPL2014,26,Teraktor TBZ,Card: Yellow,00:01:00,Teraktor TBZ,Mohsen,Daleer,Forward
IPL2014,26,Teraktor TBZ,Goal,00:10:00,Saipa ALB,Mohamad,Nozhati,Forward
IPL2014,26,Teraktor TBZ,Game Half1 Stop,00:46:00,,,,
IPL2014,26,Teraktor TBZ,Game Half2 Start,00:47:00,,,,
IPL2014,26,Teraktor TBZ,Player Sub-in,00:56:00,Saipa ALB,Mahdi,Torabi,Defender
IPL2014,26,Teraktor TBZ,Player Sub-out,00:56:00,Saipa ALB,Mohamad,Nozhati,Forward
IPL2014,26,Teraktor TBZ,Player Sub-in,00:59:00,Teraktor TBZ,Mehrdad,Bayrami,Forward
IPL2014,26,Teraktor TBZ,Player Sub-in,00:59:00,Teraktor TBZ,Saman,Nariman Jahan,Midfield
IPL2014,26,Teraktor TBZ,Player Sub-out,00:59:00,Teraktor TBZ,Farid,Karimi,Forward
IPL2014,26,Teraktor TBZ,Player Sub-out,00:59:00,Teraktor TBZ,Ahmad,Kamdar,Midfield
IPL2014,26,Teraktor TBZ,Player Sub-in,01:12:00,Saipa ALB,Mojtaba,Ramezani,Midfield
IPL2014,26,Teraktor TBZ,Player Sub-out,01:12:00,Saipa ALB,Ali,Zaynali,Defender
IPL2014,26,Teraktor TBZ,Player Sub-in,01:20:00,Teraktor TBZ,Mohsen,Daleer,Forward
IPL2014,26,Teraktor TBZ,Player Sub-out,01:20:00,Teraktor TBZ,Shahin,Saghebi,Forward
IPL2014,26,Teraktor TBZ,Goal,01:22:00,Teraktor TBZ,Mohsen,Daleer,Forward
IPL2014,26,Teraktor TBZ,Player Sub-in,01:23:00,Saipa ALB,Mahan,Rahmani,Midfield
IPL2014,26,Teraktor TBZ,Player Sub-out,01:23:00,Saipa ALB,Hakeem,Nassari,Forward
IPL2014,26,Teraktor TBZ,"Goal, Own",01:32:00,Teraktor TBZ,Ebrahim,Shakoori,Defender
IPL2014,26,Teraktor TBZ,Game Half2 Stop,01:39:00,,,,
IPL2014,26,Teraktor TBZ,Game End,01:40:00,,,,
