Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,22,Foolad KHU,Game Half1 Start,00:00:00,,,,
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Ahmad,Alnemae,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Leonard,Mesaric,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mehrdad,Jamaati,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Aloys,Nong,Forward
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mohamad,Ghazi,Forward
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Alireza,Salimi,Goalkeeper
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Esmaeel,Sharifat,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mahdi,Baderlo,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mathias,Chago,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mohsen,Mosalman,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Yousef,Vakia,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Ahmad,Mehdizadeh,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Arman,Ghasemi,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Hamid Reza,Deevsalar,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Mohamad,Nosrati,Defender
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Mostafa,Shojaei,Forward
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Seyed Milad,Ahmadian,Goalkeeper
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Jlloyd,Samuel,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Oybek,Kilichev,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Sandro,Ferreira Andre Dodo,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Siamak,Nemati,Midfield
IPL2014,22,Foolad KHU,Player in Line-up,00:00:00,Paykan TEH,Siavash,Yazdani,Midfield
IPL2014,22,Foolad KHU,Card: Yellow,00:01:00,Foolad KHU,Esmaeel,Sharifat,Midfield
IPL2014,22,Foolad KHU,Card: Yellow,00:01:00,Paykan TEH,Jlloyd,Samuel,Midfield
IPL2014,22,Foolad KHU,Game Half1 Stop,00:46:00,,,,
IPL2014,22,Foolad KHU,Game Half2 Start,00:47:00,,,,
IPL2014,22,Foolad KHU,Player Sub-in,01:20:00,Paykan TEH,Siavash,Akbarpour,Forward
IPL2014,22,Foolad KHU,Player Sub-out,01:20:00,Paykan TEH,Oybek,Kilichev,Midfield
IPL2014,22,Foolad KHU,Player Sub-in,01:25:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,22,Foolad KHU,Player Sub-out,01:25:00,Paykan TEH,Mostafa,Shojaei,Forward
IPL2014,22,Foolad KHU,Game Half2 Stop,01:39:00,,,,
IPL2014,22,Foolad KHU,Game End,01:40:00,,,,
