Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,14,Saba QOM,Game Half1 Start,00:00:00,,,,
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Leandro,Padovani,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Mohamad Amin,Haj Mohamadi,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Ali,Ghorbani,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Gholamreza,Rezaei,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Hossain,Ebrahimi,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Vahid,Sheikhvisi,Goalkeeper
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Alireza,Ezzati,Midfield
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Iman,Mobali,Midfield
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Kamal,Kamyabinia,Midfield
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Naft TEH,Mehdi,Shiri,Midfield
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Masoud,Hahgjoo,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Mohamad,Aramtabe,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Roosbeh,Cheshmi,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Vahid,Aliabadi,Defender
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Ahmad,Hassan Zadeh,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Ali,Ghorbani,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Jallaledin,Alimohamadi,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Marco,Aurelio,Forward
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Mehrdad,Tahmasbi,Goalkeeper
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Ayoub,Kalantari,Midfield
IPL2014,14,Saba QOM,Player in Line-up,00:00:00,Saba QOM,Hossain,Badamaki,Midfield
IPL2014,14,Saba QOM,Card: Yellow,00:01:00,Naft TEH,Kamal,Kamyabinia,Midfield
IPL2014,14,Saba QOM,Card: Yellow,00:01:00,Saba QOM,Masoud,Hahgjoo,Defender
IPL2014,14,Saba QOM,Card: Yellow,00:01:00,Saba QOM,Roosbeh,Cheshmi,Defender
IPL2014,14,Saba QOM,Card: Yellow,00:01:00,Saba QOM,Jallaledin,Alimohamadi,Forward
IPL2014,14,Saba QOM,Card: Yellow,00:01:00,Saba QOM,Ayoub,Kalantari,Midfield
IPL2014,14,Saba QOM,Game Half1 Stop,00:46:00,,,,
IPL2014,14,Saba QOM,Game Half2 Start,00:47:00,,,,
IPL2014,14,Saba QOM,Player Sub-in,01:06:00,Naft TEH,Vahid,Amiri,Midfield
IPL2014,14,Saba QOM,Player Sub-out,01:06:00,Naft TEH,Hossain,Ebrahimi,Forward
IPL2014,14,Saba QOM,Goal,01:08:00,Naft TEH,Leandro,Padovani,Defender
IPL2014,14,Saba QOM,Player Sub-in,01:15:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2014,14,Saba QOM,Player Sub-out,01:15:00,Naft TEH,Ali,Ghorbani,Forward
IPL2014,14,Saba QOM,Player Sub-in,01:18:00,Saba QOM,Ahmad,Mehdizadeh,Defender
IPL2014,14,Saba QOM,Player Sub-out,01:18:00,Saba QOM,Marco,Aurelio,Forward
IPL2014,14,Saba QOM,Goal,01:24:00,Naft TEH,Iman,Mobali,Midfield
IPL2014,14,Saba QOM,Player Sub-in,01:25:00,Saba QOM,Farshid,Bagheri,Defender
IPL2014,14,Saba QOM,Player Sub-out,01:25:00,Saba QOM,Hossain,Badamaki,Midfield
IPL2014,14,Saba QOM,Goal,01:28:00,Saba QOM,Ayoub,Kalantari,Midfield
IPL2014,14,Saba QOM,Game Half2 Stop,01:39:00,,,,
IPL2014,14,Saba QOM,Game End,01:40:00,,,,
