Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,26,Perspolis TEH,Game Half1 Start,00:00:00,,,,
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Alireza,Noormohamadi,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Michael,Umana Corrales,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohamad Reza,Khanzadeh,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Hadi,Nourozi,Forward
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Sosha,Makani,Goalkeeper
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Ahmad,Nooroullahi,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Fernando,Gabriel,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Hamid Reza,Ali Asgari,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mehrdad,Kafshgari,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohamad,Noori,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Abdollah,Karami,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Ehsan,Hajsafi,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Hadi,Aghili,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Voorya,Ghafoori,Defender
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Luciano Pereira,Mendez,Forward
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Mahdi,Sharifi,Forward
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Shahabeddin,Gordan,Goalkeeper
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Ali,Karimi,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Bahram,Ahmadi,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Fozil,Musayev,Midfield
IPL2014,26,Perspolis TEH,Player in Line-up,00:00:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2014,26,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Ali,Alipour,Forward
IPL2014,26,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2014,26,Perspolis TEH,Card: Yellow,00:01:00,Sepahan ESF,Ehsan,Hajsafi,Defender
IPL2014,26,Perspolis TEH,Card: Yellow,00:01:00,Sepahan ESF,Xhevahir,Sukaj,Forward
IPL2014,26,Perspolis TEH,Goal,00:44:00,Perspolis TEH,Hadi,Nourozi,Forward
IPL2014,26,Perspolis TEH,Game Half1 Stop,00:46:00,,,,
IPL2014,26,Perspolis TEH,Game Half2 Start,00:47:00,,,,
IPL2014,26,Perspolis TEH,Player Sub-in,00:56:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2014,26,Perspolis TEH,Player Sub-out,00:56:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2014,26,Perspolis TEH,Player Sub-in,00:58:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2014,26,Perspolis TEH,Player Sub-out,00:58:00,Sepahan ESF,Bahram,Ahmadi,Midfield
IPL2014,26,Perspolis TEH,Player Sub-in,01:06:00,Perspolis TEH,Payam,Sadeghian,Forward
IPL2014,26,Perspolis TEH,Player Sub-out,01:06:00,Perspolis TEH,Fernando,Gabriel,Midfield
IPL2014,26,Perspolis TEH,Goal,01:25:00,Sepahan ESF,Mahdi,Sharifi,Forward
IPL2014,26,Perspolis TEH,Player Sub-in,01:29:00,Perspolis TEH,Ali,Alipour,Forward
IPL2014,26,Perspolis TEH,Player Sub-in,01:29:00,Sepahan ESF,Xhevahir,Sukaj,Forward
IPL2014,26,Perspolis TEH,Player Sub-out,01:29:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2014,26,Perspolis TEH,Player Sub-out,01:29:00,Sepahan ESF,Mahdi,Sharifi,Forward
IPL2014,26,Perspolis TEH,Goal,01:33:00,Sepahan ESF,Luciano Pereira,Mendez,Forward
IPL2014,26,Perspolis TEH,Game Half2 Stop,01:39:00,,,,
IPL2014,26,Perspolis TEH,Game End,01:40:00,,,,
