Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,29,Zobahan ESF,Game Half1 Start,00:00:00,,,,
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Abolhassan,Jafari,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Ezzaotollah,Pourghaz,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Mohamad Hossain,Kanaani,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Farid,Mokhtari,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Farzad,Hatami,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Hossain,Hossaini,Goalkeeper
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Mohamad,Abshak,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Mohsen,Yousefi,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Pejman,Noori,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Malavan ANZ,Saeed,Yousefzadeh,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ali,Hammam,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Carlos,Santos de Jesus,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Hadi,Mohamadi,Defender
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Danial,Esmaeelfar,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ehsan,Pahlevan,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Rasheed,Mazaheri,Goalkeeper
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ghasem,Haddadifar,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ghasem,Dehnavi,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mehdi,Rajabzadeh,Midfield
IPL2014,29,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mehrdad,Ghanbari,Midfield
IPL2014,29,Zobahan ESF,Card: Yellow,00:01:00,Malavan ANZ,Farzad,Hatami,Forward
IPL2014,29,Zobahan ESF,Card: Yellow,00:01:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,29,Zobahan ESF,Card: Yellow,00:01:00,Zobahan ESF,Mohamad Reza,Abbasi,Forward
IPL2014,29,Zobahan ESF,Card: Yellow,00:01:00,Zobahan ESF,Ghasem,Haddadifar,Midfield
IPL2014,29,Zobahan ESF,Game Half1 Stop,00:46:00,,,,
IPL2014,29,Zobahan ESF,Game Half2 Start,00:47:00,,,,
IPL2014,29,Zobahan ESF,Player Sub-in,01:08:00,Zobahan ESF,Morteza,Tabrizi,Forward
IPL2014,29,Zobahan ESF,Player Sub-out,01:08:00,Zobahan ESF,Ali,Hammam,Defender
IPL2014,29,Zobahan ESF,Player Sub-in,01:10:00,Malavan ANZ,Reza,Etemadi,Midfield
IPL2014,29,Zobahan ESF,Player Sub-out,01:10:00,Malavan ANZ,Seyed Jalal,Rafkhaei,Forward
IPL2014,29,Zobahan ESF,"Goal, Own",01:17:00,Zobahan ESF,Ezzaotollah,Pourghaz,Defender
IPL2014,29,Zobahan ESF,Player Sub-in,01:25:00,Malavan ANZ,Fouad,Aghaei,Midfield
IPL2014,29,Zobahan ESF,Player Sub-out,01:25:00,Malavan ANZ,Saeed,Yousefzadeh,Midfield
IPL2014,29,Zobahan ESF,Player Sub-in,01:26:00,Malavan ANZ,Sadegh,Moharrami,Midfield
IPL2014,29,Zobahan ESF,Player Sub-out,01:26:00,Malavan ANZ,Farid,Mokhtari,Forward
IPL2014,29,Zobahan ESF,Goal,01:28:00,Zobahan ESF,Morteza,Tabrizi,Forward
IPL2014,29,Zobahan ESF,Player Sub-in,01:28:00,Zobahan ESF,Mohamad Reza,Abbasi,Forward
IPL2014,29,Zobahan ESF,Player Sub-out,01:28:00,Zobahan ESF,Masoud,Hassan Zadeh,Forward
IPL2014,29,Zobahan ESF,Game Half2 Stop,01:39:00,,,,
IPL2014,29,Zobahan ESF,Game End,01:40:00,,,,
