Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2014,19,Paykan TEH,Game Half1 Start,00:00:00,,,,
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Morteza,Asadi,Defender
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Leonardo,Pimenta,Forward
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Mohamad,Ebrahimi,Forward
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Davood,Nooshi Sofyani,Goalkeeper
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Alireza,Latifi,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Diogo,de Oliveira,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Jaber,Ansari,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Magno,Batista Da Silva,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Mohamad Amin,Darvish,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Omid,Nezamipour,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Seyed Mohsen,Hossaini,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Ahmad,Mehdizadeh,Defender
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Hamid Reza,Deevsalar,Defender
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Seyed Ali,Hossaini,Defender
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Siavash,Akbarpour,Forward
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Jlloyd,Samuel,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mohammad Sadegh,Barani,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Oybek,Kilichev,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Siamak,Nemati,Midfield
IPL2014,19,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Siavash,Yazdani,Midfield
IPL2014,19,Paykan TEH,Card: Red,00:01:00,Gostaresh TBZ,Mohamad,Ebrahimi,Forward
IPL2014,19,Paykan TEH,Card: Yellow,00:01:00,Gostaresh TBZ,Mohamad,Ebrahimi,Forward
IPL2014,19,Paykan TEH,Card: Yellow,00:01:00,Gostaresh TBZ,Seyed Ali,Mirshafieian,Midfield
IPL2014,19,Paykan TEH,Card: Yellow,00:01:00,Gostaresh TBZ,Seyed Mohsen,Hossaini,Midfield
IPL2014,19,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Ahmad,Jamshidian,Midfield
IPL2014,19,Paykan TEH,Goal,00:32:00,Gostaresh TBZ,Magno,Batista Da Silva,Midfield
IPL2014,19,Paykan TEH,Goal,00:45:00,Paykan TEH,Saeed,Daghighi,Forward
IPL2014,19,Paykan TEH,Game Half1 Stop,00:46:00,,,,
IPL2014,19,Paykan TEH,Game Half2 Start,00:47:00,,,,
IPL2014,19,Paykan TEH,Player Sub-in,01:05:00,Paykan TEH,Ahmad,Jamshidian,Midfield
IPL2014,19,Paykan TEH,Player Sub-out,01:05:00,Paykan TEH,Siavash,Akbarpour,Forward
IPL2014,19,Paykan TEH,Player Sub-in,01:25:00,Paykan TEH,Shahryar,Moghanblo,Midfield
IPL2014,19,Paykan TEH,Player Sub-out,01:25:00,Paykan TEH,Seyed Ali,Hossaini,Defender
IPL2014,19,Paykan TEH,Player Sub-in,01:29:00,Gostaresh TBZ,Milad,Jahani,Midfield
IPL2014,19,Paykan TEH,Player Sub-in,01:29:00,Gostaresh TBZ,Seyed Ali,Mirshafieian,Midfield
IPL2014,19,Paykan TEH,Player Sub-out,01:29:00,Gostaresh TBZ,Alireza,Latifi,Midfield
IPL2014,19,Paykan TEH,Player Sub-out,01:29:00,Gostaresh TBZ,Mohamad Amin,Darvish,Midfield
IPL2014,19,Paykan TEH,Game Half2 Stop,01:39:00,,,,
IPL2014,19,Paykan TEH,Game End,01:40:00,,,,
