Season,Round,URL_IPLStats
IPL2016,17,http://www.iplstats.com/Week17/TST_SNA_17.htm
IPL2016,17,http://www.iplstats.com/Week17/FCM_PAD_17.htm
IPL2016,17,http://www.iplstats.com/Week17/FOL_PER_17.htm
IPL2016,17,http://www.iplstats.com/Week17/GFT_MST_17.htm
IPL2016,17,http://www.iplstats.com/Week17/SAP_ZOB_17.htm
IPL2016,17,http://www.iplstats.com/Week17/SEP_NFT_17.htm
IPL2016,18,http://www.iplstats.com/Week18/MST_SAB_18.htm
IPL2016,18,http://www.iplstats.com/Week18/PAY_TST_18.htm
IPL2016,18,http://www.iplstats.com/Week18/SNA_EST_18.htm
IPL2016,18,http://www.iplstats.com/Week18/ESK_SEP_18.htm
IPL2016,18,http://www.iplstats.com/Week18/PAD_NFT_18.htm
IPL2016,18,http://www.iplstats.com/Week18/PER_GFT_18.htm
IPL2016,18,http://www.iplstats.com/Week18/SAP_FCM_18.htm
IPL2016,18,http://www.iplstats.com/Week18/ZOB_FOL_18.htm
IPL2016,19,http://www.iplstats.com/Week19/EST_PAY_19.htm
IPL2016,19,http://www.iplstats.com/Week19/TST_MST_19.htm
IPL2016,19,http://www.iplstats.com/Week19/FOL_FCM_19.htm
IPL2016,19,http://www.iplstats.com/Week19/GFT_ZOB_19.htm
IPL2016,19,http://www.iplstats.com/Week19/NFT_ESK_19.htm
IPL2016,19,http://www.iplstats.com/Week19/PAD_SAP_19.htm
IPL2016,19,http://www.iplstats.com/Week19/SAB_PER_19.htm
IPL2016,19,http://www.iplstats.com/Week19/SEP_SNA_19.htm
IPL2016,20,http://www.iplstats.com/Week20/MST_EST_20.htm
IPL2016,20,http://www.iplstats.com/Week20/ESK_PAD_20.htm
IPL2016,20,http://www.iplstats.com/Week20/PAY_SEP_20.htm
IPL2016,20,http://www.iplstats.com/Week20/SAP_FOL_20.htm
IPL2016,20,http://www.iplstats.com/Week20/ZOB_SAB_20.htm
IPL2016,20,http://www.iplstats.com/Week20/SNA_NFT_20.htm
IPL2016,20,http://www.iplstats.com/Week20/FCM_GFT_20.htm
IPL2016,20,http://www.iplstats.com/Week20/PER_TST_20.htm
IPL2016,21,http://www.iplstats.com/Week21/ESK_SNA_21.htm
IPL2016,21,http://www.iplstats.com/Week21/GFT_SAP_21.htm
IPL2016,21,http://www.iplstats.com/Week21/NFT_PAY_21.htm
IPL2016,21,http://www.iplstats.com/Week21/PAD_FOL_21.htm
IPL2016,21,http://www.iplstats.com/Week21/SAB_FCM_21.htm
IPL2016,21,http://www.iplstats.com/Week21/SEP_MST_21.htm
IPL2016,21,http://www.iplstats.com/Week21/TST_ZOB_21.htm
IPL2016,21,http://www.iplstats.com/Week21/EST_PER_21.htm
IPL2016,22,http://www.iplstats.com/Week22/PAY_ESK_22.htm
IPL2016,22,http://www.iplstats.com/Week22/FOL_GFT_22.htm
IPL2016,22,http://www.iplstats.com/Week22/PER_SEP_22.htm
IPL2016,22,http://www.iplstats.com/Week22/ZOB_EST_22.htm
IPL2016,22,http://www.iplstats.com/Week22/SAP_SAB_22.htm
IPL2016,22,http://www.iplstats.com/Week22/SNA_PAD_22.htm
IPL2016,22,http://www.iplstats.com/Week22/MST_NFT_22.htm
IPL2016,22,http://www.iplstats.com/Week22/FCM_TST_22.htm
IPL2016,23,http://www.iplstats.com/Week23/PAD_GFT_23.htm
IPL2016,23,http://www.iplstats.com/Week23/SAB_FOL_23.htm
IPL2016,23,http://www.iplstats.com/Week23/SNA_PAY_23.htm
IPL2016,23,http://www.iplstats.com/Week23/TST_SAP_23.htm
IPL2016,23,http://www.iplstats.com/Week23/ESK_MST_23.htm
IPL2016,23,http://www.iplstats.com/Week23/EST_FCM_23.htm
IPL2016,23,http://www.iplstats.com/Week23/NFT_PER_23.htm
IPL2016,23,http://www.iplstats.com/Week23/SEP_ZOB_23.htm
IPL2016,24,http://www.iplstats.com/Week24/SAP_EST_24.htm
IPL2016,24,http://www.iplstats.com/Week24/MST_SNA_24.htm
IPL2016,24,http://www.iplstats.com/Week24/PER_ESK_24.htm
IPL2016,24,http://www.iplstats.com/Week24/ZOB_NFT_24.htm
IPL2016,24,http://www.iplstats.com/Week24/FCM_SEP_24.htm
IPL2016,24,http://www.iplstats.com/Week24/FOL_TST_24.htm
IPL2016,24,http://www.iplstats.com/Week24/GFT_SAB_24.htm
IPL2016,24,http://www.iplstats.com/Week24/PAY_PAD_24.htm
IPL2016,25,http://www.iplstats.com/Week25/ESK_ZOB_25.htm
IPL2016,25,http://www.iplstats.com/Week25/NFT_FCM_25.htm
IPL2016,25,http://www.iplstats.com/Week25/PAD_SAB_25.htm
IPL2016,25,http://www.iplstats.com/Week25/PAY_MST_25.htm
IPL2016,25,http://www.iplstats.com/Week25/EST_FOL_25.htm
IPL2016,25,http://www.iplstats.com/Week25/SNA_PER_25.htm
IPL2016,25,http://www.iplstats.com/Week25/SEP_SAP_25.htm
IPL2016,25,http://www.iplstats.com/Week25/TST_GFT_25.htm
IPL2016,26,http://www.iplstats.com/Week26/FCM_ESK_26.htm
IPL2016,26,http://www.iplstats.com/Week26/PER_PAY_26.htm
IPL2016,26,http://www.iplstats.com/Week26/GFT_EST_26.htm
IPL2016,26,http://www.iplstats.com/Week26/ZOB_SNA_26.htm
IPL2016,26,http://www.iplstats.com/Week26/FOL_SEP_26.htm
IPL2016,26,http://www.iplstats.com/Week26/MST_PAD_26.htm
IPL2016,26,http://www.iplstats.com/Week26/SAB_TST_26.htm
IPL2016,26,http://www.iplstats.com/Week26/SAP_NFT_26.htm
IPL2016,27,http://www.iplstats.com/Week27/NFT_FOL_27.htm
IPL2016,27,http://www.iplstats.com/Week27/PAD_TST_27.htm
IPL2016,27,http://www.iplstats.com/Week27/SNA_FCM_27.htm
IPL2016,27,http://www.iplstats.com/Week27/SEP_GFT_27.htm
IPL2016,27,http://www.iplstats.com/Week27/ESK_SAP_27.htm
IPL2016,27,http://www.iplstats.com/Week27/EST_SAB_27.htm
IPL2016,27,http://www.iplstats.com/Week27/MST_PER_27.htm
IPL2016,27,http://www.iplstats.com/Week27/PAY_ZOB_27.htm
IPL2016,28,http://www.iplstats.com/Week28/PER_PAD_28.htm
IPL2016,28,http://www.iplstats.com/Week28/FCM_PAY_28.htm
IPL2016,28,http://www.iplstats.com/Week28/FOL_ESK_28.htm
IPL2016,28,http://www.iplstats.com/Week28/GFT_NFT_28.htm
IPL2016,28,http://www.iplstats.com/Week28/SAB_SEP_28.htm
IPL2016,28,http://www.iplstats.com/Week28/SAP_SNA_28.htm
IPL2016,28,http://www.iplstats.com/Week28/TST_EST_28.htm
IPL2016,28,http://www.iplstats.com/Week28/ZOB_MST_28.htm
IPL2016,29,http://www.iplstats.com/Week29/ESK_GFT_29.htm
IPL2016,29,http://www.iplstats.com/Week29/MST_FCM_29.htm
IPL2016,29,http://www.iplstats.com/Week29/NFT_SAB_29.htm
IPL2016,29,http://www.iplstats.com/Week29/PAD_EST_29.htm
IPL2016,29,http://www.iplstats.com/Week29/PAY_SAP_29.htm
IPL2016,29,http://www.iplstats.com/Week29/PER_ZOB_29.htm
IPL2016,29,http://www.iplstats.com/Week29/SNA_FOL_29.htm
IPL2016,29,http://www.iplstats.com/Week29/SEP_TST_29.htm
IPL2016,30,http://www.iplstats.com/Week30/EST_SEP_30.htm
IPL2016,30,http://www.iplstats.com/Week30/FCM_PER_30.htm
IPL2016,30,http://www.iplstats.com/Week30/FOL_PAY_30.htm
IPL2016,30,http://www.iplstats.com/Week30/GFT_SNA_30.htm
IPL2016,30,http://www.iplstats.com/Week30/SAB_ESK_30.htm
IPL2016,30,http://www.iplstats.com/Week30/SAP_MST_30.htm
IPL2016,30,http://www.iplstats.com/Week30/TST_NFT_30.htm
IPL2016,30,http://www.iplstats.com/Week30/ZOB_PAD_30.htm
