Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,24,FC Mashhad MSH,Game Half1 Start,00:00:00,,,,
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Maysam,Hossaini,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohamad Reza,Khanzadeh,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mostafa,Ahmadi,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Payam,Malekian,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Abbas,Asgari,Forward
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Goran,Jerkovic,Forward
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Rouhollah,Sayfollahi,Forward
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohamad,Nasseri,Goalkeeper
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Hossain,Badamaki,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Reza,Sharbati,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Salar,Afrasiabi,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Jalal,Abdi,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Mousa Salif,Coulibaly,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Shoja,Khalil Zadeh,Defender
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Jallaledin,Alimohamadi,Forward
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Masoud,Hassan Zadeh,Forward
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Lee,Oliviera,Goalkeeper
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Ehsan,Haajsafi,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Hamed,Bahiraei,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Mehrdad,Mohamadi,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2016,24,FC Mashhad MSH,Player in Line-up,00:00:00,Sepahan ESF,Server Resatovich,Djeparov,Midfield
IPL2016,24,FC Mashhad MSH,Card: Yellow,00:01:00,FC Mashhad MSH,Mostafa,Ahmadi,Defender
IPL2016,24,FC Mashhad MSH,Goal,00:45:00,FC Mashhad MSH,Hossain,Badamaki,Midfield
IPL2016,24,FC Mashhad MSH,Game Half1 Stop,00:46:00,,,,
IPL2016,24,FC Mashhad MSH,Game Half2 Start,00:47:00,,,,
IPL2016,24,FC Mashhad MSH,Player Sub-in,00:59:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2016,24,FC Mashhad MSH,Player Sub-out,00:59:00,Sepahan ESF,Jalal,Abdi,Defender
IPL2016,24,FC Mashhad MSH,Player Sub-in,01:10:00,Sepahan ESF,Farid,Behzadi Karimi,Forward
IPL2016,24,FC Mashhad MSH,Player Sub-out,01:10:00,Sepahan ESF,Server Resatovich,Djeparov,Midfield
IPL2016,24,FC Mashhad MSH,Goal,01:14:00,Sepahan ESF,Masoud,Hassan Zadeh,Forward
IPL2016,24,FC Mashhad MSH,Player Sub-in,01:22:00,FC Mashhad MSH,Milad,Maydavoodi,Midfield
IPL2016,24,FC Mashhad MSH,Player Sub-out,01:22:00,FC Mashhad MSH,Goran,Jerkovic,Forward
IPL2016,24,FC Mashhad MSH,Game Half2 Stop,01:39:00,,,,
IPL2016,24,FC Mashhad MSH,Game End,01:40:00,,,,
