Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,10,FC Mashhad MSH,Game Half1 Start,00:00:00,,,,
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Maysam,Hossaini,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohsen,Aghaei,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mostafa,Ahmadi,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Payam,Malekian,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Rouhollah,Sayfollahi,Forward
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Saeed,Daghighi,Forward
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohamad,Nasseri,Goalkeeper
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Abdolreza,Zarei,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Ayoub,Kalantari,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Hossain,Badamaki,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Moosa,Traore,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Ahmad,Alenema,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Igor,Prahic,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Milad,Fakhredini,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Mohamad,Ghazi,Forward
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Milad,Farahani,Goalkeeper
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Akbar,Sadeghi,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Iman,Mobali,Midfield
IPL2016,10,FC Mashhad MSH,Player in Line-up,00:00:00,Naft TEH,Reza,Asadi,Midfield
IPL2016,10,FC Mashhad MSH,Card: Yellow,00:01:00,FC Mashhad MSH,Moosa,Traore,Midfield
IPL2016,10,FC Mashhad MSH,Goal,00:06:00,FC Mashhad MSH,Ayoub,Kalantari,Midfield
IPL2016,10,FC Mashhad MSH,Goal,00:15:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-in,00:36:00,FC Mashhad MSH,Saeed,Moradi,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-out,00:36:00,FC Mashhad MSH,Rouhollah,Sayfollahi,Forward
IPL2016,10,FC Mashhad MSH,Game Half1 Stop,00:46:00,,,,
IPL2016,10,FC Mashhad MSH,Game Half2 Start,00:47:00,,,,
IPL2016,10,FC Mashhad MSH,Player Sub-in,00:55:00,Naft TEH,Arash,Rezavand,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-out,00:55:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-in,01:00:00,FC Mashhad MSH,Abbas,Asgari,Forward
IPL2016,10,FC Mashhad MSH,Player Sub-out,01:00:00,FC Mashhad MSH,Saeed,Daghighi,Forward
IPL2016,10,FC Mashhad MSH,Goal,01:17:00,Naft TEH,Milad,Fakhredini,Defender
IPL2016,10,FC Mashhad MSH,Player Sub-in,01:18:00,Naft TEH,Alireza,Ezzat Keramat,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-out,01:18:00,Naft TEH,Iman,Mobali,Midfield
IPL2016,10,FC Mashhad MSH,Goal,01:20:00,FC Mashhad MSH,Ayoub,Kalantari,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-in,01:28:00,FC Mashhad MSH,Farshad,Hashemi,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-out,01:28:00,FC Mashhad MSH,Hossain,Badamaki,Midfield
IPL2016,10,FC Mashhad MSH,Player Sub-in,01:29:00,Naft TEH,Farid,Mohamadi Zadeh,Defender
IPL2016,10,FC Mashhad MSH,Player Sub-out,01:29:00,Naft TEH,Reza,Asadi,Midfield
IPL2016,10,FC Mashhad MSH,Game Half2 Stop,01:39:00,,,,
IPL2016,10,FC Mashhad MSH,Game End,01:40:00,,,,
