Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,09,Naft TEH,Game Half1 Start,00:00:00,,,,
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Ahmad,Alenema,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Igor,Prahic,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Milad,Fakhredini,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Reza,Aliyari,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Eissa,Ale Kaseer,Forward
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Mohamad,Ghazi,Forward
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Milad,Farahani,Goalkeeper
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Akbar,Sadeghi,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Amir Arsalan,Mottahari,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Iman,Mobali,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Naft TEH,Reza,Asadi,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Ali,Hammam,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mehrdad,Ghanbari,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad,Nejad Mehdi,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad,Sattari,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Vahid,Mohamad Zadeh,Defender
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Jerry Ricardo,Bengston,Forward
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mehdi,Rajabzadeh,Forward
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Rasheed,Mazaheri,Goalkeeper
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Ehsan,Pahlevan,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Reza,Hossaini,Midfield
IPL2016,09,Naft TEH,Player in Line-up,00:00:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,09,Naft TEH,Card: Yellow,00:01:00,Naft TEH,Milad,Fakhredini,Defender
IPL2016,09,Naft TEH,Card: Yellow,00:01:00,Naft TEH,Reza,Asadi,Midfield
IPL2016,09,Naft TEH,Card: Yellow,00:01:00,Zobahan ESF,Mohamad Reza,Hossaini,Midfield
IPL2016,09,Naft TEH,Goal,00:20:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,09,Naft TEH,Player Sub-in,00:43:00,Zobahan ESF,Danial,Esmaeelfar,Defender
IPL2016,09,Naft TEH,Player Sub-out,00:43:00,Zobahan ESF,Mohamad,Sattari,Defender
IPL2016,09,Naft TEH,Game Half1 Stop,00:46:00,,,,
IPL2016,09,Naft TEH,Game Half2 Start,00:47:00,,,,
IPL2016,09,Naft TEH,Player Sub-in,00:58:00,Naft TEH,Farid,Mohamadi Zadeh,Defender
IPL2016,09,Naft TEH,Player Sub-out,00:58:00,Naft TEH,Eissa,Ale Kaseer,Forward
IPL2016,09,Naft TEH,Player Sub-in,01:09:00,Zobahan ESF,Yasser,Fayzi,Forward
IPL2016,09,Naft TEH,Player Sub-out,01:09:00,Zobahan ESF,Jerry Ricardo,Bengston,Forward
IPL2016,09,Naft TEH,Player Sub-in,01:12:00,Naft TEH,Arash,Rezavand,Midfield
IPL2016,09,Naft TEH,Player Sub-out,01:12:00,Naft TEH,Iman,Mobali,Midfield
IPL2016,09,Naft TEH,Player Sub-in,01:17:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2016,09,Naft TEH,Player Sub-out,01:17:00,Naft TEH,Reza,Aliyari,Defender
IPL2016,09,Naft TEH,Player Sub-in,01:23:00,Zobahan ESF,Mohamad Reza,Abbasi,Midfield
IPL2016,09,Naft TEH,Player Sub-out,01:23:00,Zobahan ESF,Mehdi,Rajabzadeh,Forward
IPL2016,09,Naft TEH,Penalty Scored,01:28:00,Naft TEH,Mohamad,Ghazi,Forward
IPL2016,09,Naft TEH,Goal,01:34:00,Naft TEH,Mohamad,Ghazi,Forward
IPL2016,09,Naft TEH,Game Half2 Stop,01:39:00,,,,
IPL2016,09,Naft TEH,Game End,01:40:00,,,,
