Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,03,Gostaresh TBZ,Game Half1 Start,00:00:00,,,,
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Mohsen,Hamidi,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Morteza,Asadi,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Mostafa,Ekrami,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Seyed Mohsen,Hossaini,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Dariush,Shojaeian,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Luciano Pereira,Mendes,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Masoud,Ebrahimzadeh,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Mohamad Reza,Khalatbari,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Fernando Jesus,Riberio,Goalkeeper
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Alireza,Naghizadeh,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Gostaresh TBZ,Magno,Batista Da Silva,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Hossain,Mahini,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Seyed Jalal,Hossaini,Defender
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Ali,Alipour,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Alireza,Bayranvand,Goalkeeper
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Kamal,Kamyabinia,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Mohamad,Ansari,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Mohsen,Mosalman,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Mohsen,Rabikhah,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Omid,Allishah,Midfield
IPL2016,03,Gostaresh TBZ,Player in Line-up,00:00:00,Perspolis TEH,Vahid,Amiri,Midfield
IPL2016,03,Gostaresh TBZ,Card: Yellow,00:01:00,Gostaresh TBZ,Morteza,Asadi,Defender
IPL2016,03,Gostaresh TBZ,Card: Yellow,00:01:00,Gostaresh TBZ,Luciano Pereira,Mendes,Forward
IPL2016,03,Gostaresh TBZ,Card: Yellow,00:01:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2016,03,Gostaresh TBZ,Card: Yellow,00:01:00,Perspolis TEH,Mohsen,Rabikhah,Midfield
IPL2016,03,Gostaresh TBZ,Card: Yellow,00:01:00,Perspolis TEH,Mohsen,Mosalman,Midfield
IPL2016,03,Gostaresh TBZ,Game Half1 Stop,00:46:00,,,,
IPL2016,03,Gostaresh TBZ,Game Half2 Start,00:47:00,,,,
IPL2016,03,Gostaresh TBZ,Goal,00:48:00,Perspolis TEH,Vahid,Amiri,Midfield
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:00:00,Gostaresh TBZ,Yousef,Seyedi,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:00:00,Gostaresh TBZ,Mohamad Reza,Khalatbari,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:06:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:06:00,Perspolis TEH,Ali,Alipour,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:16:00,Perspolis TEH,Mohamad,Ansari,Midfield
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:16:00,Perspolis TEH,Omid,Allishah,Midfield
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:17:00,Gostaresh TBZ,Mohamad Amin,Darvishi,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:17:00,Gostaresh TBZ,Mostafa,Ekrami,Defender
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:25:00,Gostaresh TBZ,Alireza,Arjomandian,Midfield
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:25:00,Gostaresh TBZ,Luciano Pereira,Mendes,Forward
IPL2016,03,Gostaresh TBZ,Player Sub-in,01:29:00,Perspolis TEH,Ahmad,Nooroullahi,Midfield
IPL2016,03,Gostaresh TBZ,Player Sub-out,01:29:00,Perspolis TEH,Mohsen,Mosalman,Midfield
IPL2016,03,Gostaresh TBZ,Game Half2 Stop,01:39:00,,,,
IPL2016,03,Gostaresh TBZ,Game End,01:40:00,,,,
