Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,08,Mashin Sazi TBZ,Game Half1 Start,00:00:00,,,,
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Bagher,Hashemi,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Mohamad,Tayyebi,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Raheem,Zahivi,Forward
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Vahid,Sheikh Vaysi,Goalkeeper
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Abolfazl,Aalaei,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Ali Asghar,Ashouri,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Alireza,Daghagheleh,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Hassan,Bait Saeed,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Maysam,Doraghi,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Mehdi,Momeni,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Esteghlal KHU,Salman,Bahrani,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Bahman,Kamel,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Habib,Gordani,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Henrique,Edson Da Silva,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Saeed,Mehdipour,Defender
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Amin,Ghaseminejad,Forward
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Mehrdad,Bayrami,Forward
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Saman,Nariman Jahan,Forward
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Manuel Fernandez,Muniz,Goalkeeper
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Ahmad,Kamdar,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Khakhi,Kakashvili,Midfield
IPL2016,08,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Payam,Sadeghian,Midfield
IPL2016,08,Mashin Sazi TBZ,Card: Yellow,00:01:00,Mashin Sazi TBZ,Habib,Gordani,Defender
IPL2016,08,Mashin Sazi TBZ,Card: Yellow,00:01:00,Mashin Sazi TBZ,Amin,Ghaseminejad,Forward
IPL2016,08,Mashin Sazi TBZ,Card: Yellow,00:01:00,Mashin Sazi TBZ,Khakhi,Kakashvili,Midfield
IPL2016,08,Mashin Sazi TBZ,Goal,00:30:00,Mashin Sazi TBZ,Mehrdad,Bayrami,Forward
IPL2016,08,Mashin Sazi TBZ,Goal,00:38:00,Esteghlal KHU,Ali Asghar,Ashouri,Midfield
IPL2016,08,Mashin Sazi TBZ,Game Half1 Stop,00:46:00,,,,
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,00:46:00,Esteghlal KHU,Aghil,Kabi,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,00:46:00,Esteghlal KHU,Danial,Mahini,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,00:46:00,Esteghlal KHU,Bagher,Hashemi,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,00:46:00,Esteghlal KHU,Alireza,Daghagheleh,Midfield
IPL2016,08,Mashin Sazi TBZ,Game Half2 Start,00:47:00,,,,
IPL2016,08,Mashin Sazi TBZ,"Goal, Own",00:59:00,Esteghlal KHU,Manuel Fernandez,Muniz,Goalkeeper
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,01:03:00,Mashin Sazi TBZ,Hamed,Pakdel,Midfield
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,01:03:00,Mashin Sazi TBZ,Ahmad,Kamdar,Midfield
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,01:09:00,Mashin Sazi TBZ,Mohamad,Nosrati,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,01:09:00,Mashin Sazi TBZ,Saeed,Mehdipour,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,01:12:00,Esteghlal KHU,Paymon,Shirzadi,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,01:12:00,Esteghlal KHU,Ali Asghar,Ashouri,Midfield
IPL2016,08,Mashin Sazi TBZ,Goal,01:16:00,Esteghlal KHU,Salman,Bahrani,Midfield
IPL2016,08,Mashin Sazi TBZ,Player Sub-in,01:20:00,Mashin Sazi TBZ,Mahdi,Ghorayshi,Defender
IPL2016,08,Mashin Sazi TBZ,Player Sub-out,01:20:00,Mashin Sazi TBZ,Payam,Sadeghian,Midfield
IPL2016,08,Mashin Sazi TBZ,Game Half2 Stop,01:39:00,,,,
IPL2016,08,Mashin Sazi TBZ,Game End,01:40:00,,,,
