Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,20,Paykan TEH,Game Half1 Start,00:00:00,,,,
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Ali,Hamoodi,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Amir Hossain,Sadeghi,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Levon,Hayrapetyan,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mehran,Mousavi,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Godwin,Mensha,Forward
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Rahman,Ahmadi,Goalkeeper
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Abolfazl,Ebrahimi,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Amir Hossain,Karimi,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mehdi,Shiri,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Mohamad Sadegh,Barani,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Paykan TEH,Sajjad,Ashouri,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Aref,Gholami,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Jalal,Abdi,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Mousa Salif,Coulibaly,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Shoja,Khalil Zadeh,Defender
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Jallaledin,Alimohamadi,Forward
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Masoud,Hassan Zadeh,Forward
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Mahdi,Amini,Goalkeeper
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Ehsan,Haajsafi,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Mehrdad,Mohamadi,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Milad,Sarlak,Midfield
IPL2016,20,Paykan TEH,Player in Line-up,00:00:00,Sepahan ESF,Reza,Mirzaei,Midfield
IPL2016,20,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Shahriyar,Moghanlou,Defender
IPL2016,20,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Rahman,Ahmadi,Goalkeeper
IPL2016,20,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Abolfazl,Ebrahimi,Midfield
IPL2016,20,Paykan TEH,Card: Yellow,00:01:00,Paykan TEH,Sajjad,Ashouri,Midfield
IPL2016,20,Paykan TEH,Card: Yellow,00:01:00,Sepahan ESF,Jalal,Abdi,Defender
IPL2016,20,Paykan TEH,"Goal, Own",00:13:00,Paykan TEH,Aref,Gholami,Defender
IPL2016,20,Paykan TEH,Penalty Scored,00:33:00,Paykan TEH,Godwin,Mensha,Forward
IPL2016,20,Paykan TEH,Game Half1 Stop,00:46:00,,,,
IPL2016,20,Paykan TEH,Player Sub-in,00:46:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2016,20,Paykan TEH,Player Sub-out,00:46:00,Sepahan ESF,Shoja,Khalil Zadeh,Defender
IPL2016,20,Paykan TEH,Game Half2 Start,00:47:00,,,,
IPL2016,20,Paykan TEH,Goal,00:55:00,Paykan TEH,Godwin,Mensha,Forward
IPL2016,20,Paykan TEH,Player Sub-in,00:59:00,Sepahan ESF,Farid,Behzadi Karimi,Forward
IPL2016,20,Paykan TEH,Player Sub-out,00:59:00,Sepahan ESF,Reza,Mirzaei,Midfield
IPL2016,20,Paykan TEH,Goal,01:06:00,Sepahan ESF,Jallaledin,Alimohamadi,Forward
IPL2016,20,Paykan TEH,Player Sub-in,01:09:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2016,20,Paykan TEH,Player Sub-out,01:09:00,Sepahan ESF,Mehrdad,Mohamadi,Midfield
IPL2016,20,Paykan TEH,Player Sub-in,01:12:00,Paykan TEH,Mahan,Rahmani,Midfield
IPL2016,20,Paykan TEH,Player Sub-out,01:12:00,Paykan TEH,Amir Hossain,Karimi,Midfield
IPL2016,20,Paykan TEH,Player Sub-in,01:19:00,Paykan TEH,Shahriyar,Moghanlou,Defender
IPL2016,20,Paykan TEH,Player Sub-out,01:19:00,Paykan TEH,Sajjad,Ashouri,Midfield
IPL2016,20,Paykan TEH,Penalty Scored,01:24:00,Sepahan ESF,Masoud,Hassan Zadeh,Forward
IPL2016,20,Paykan TEH,Player Sub-in,01:29:00,Paykan TEH,Arman,Ghasemi,Defender
IPL2016,20,Paykan TEH,Player Sub-out,01:29:00,Paykan TEH,Mohamad Sadegh,Barani,Midfield
IPL2016,20,Paykan TEH,Game Half2 Stop,01:39:00,,,,
IPL2016,20,Paykan TEH,Game End,01:40:00,,,,
