Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,04,Mashin Sazi TBZ,Game Half1 Start,00:00:00,,,,
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Bahman,Kamel,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Habib,Gordani,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Henrique,Edson Da Silva,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Mahdi,Ghorayshi,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Saman,Nariman Jahan,Forward
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Seyed Jalal,Rafkhahi,Forward
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Manuel Fernandez,Muniz,Goalkeeper
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Andranik,Taymorian,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Hamed,Pakdel,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Khakhi,Kakashvili,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Mashin Sazi TBZ,Sajjad,Rahbar,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Hadi,Mohamadi,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Iran Pourian,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Saeed,Aghaei,Defender
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Eder Luciano,Edinho,Forward
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Ebrahimi,Forward
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad Reza,Akhbari,Goalkeeper
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Jassim Mohamad,Karrar,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mahdi,Kiani,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Noori,Midfield
IPL2016,04,Mashin Sazi TBZ,Player in Line-up,00:00:00,Teraktor TBZ,Soroush,Rafiei,Midfield
IPL2016,04,Mashin Sazi TBZ,Card: Red,00:01:00,Mashin Sazi TBZ,Hamed,Pakdel,Midfield
IPL2016,04,Mashin Sazi TBZ,Card: Yellow,00:01:00,Mashin Sazi TBZ,Andranik,Taymorian,Midfield
IPL2016,04,Mashin Sazi TBZ,Card: Yellow,00:01:00,Mashin Sazi TBZ,Bahram,Ahmadi,Midfield
