Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,12,Zobahan ESF,Game Half1 Start,00:00:00,,,,
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Arman,Ghasemi,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Melo Dos Santos,Halisson Bruno,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Siavash,Yazdani,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Godwin,Mensha,Forward
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Morteza,Aghakhan,Forward
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Rahman,Ahmadi,Goalkeeper
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Abolfazl,Ebrahimi,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Amir Hossain,Amiri,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Mehdi,Shiri,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Mohamad Sadegh,Barani,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Paykan TEH,Siamak,Nemati,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ali,Hammam,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Danial,Esmaeelfar,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Hojjat,Haghverdi,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Vahid,Mohamad Zadeh,Defender
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mehdi,Rajabzadeh,Forward
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Rasheed,Mazaheri,Goalkeeper
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Ehsan,Pahlevan,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mahdi,Mahdipour,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mehran,Derkakhshan Mehr,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Reza,Hossaini,Midfield
IPL2016,12,Zobahan ESF,Player in Line-up,00:00:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,12,Zobahan ESF,Goal,00:24:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,12,Zobahan ESF,Game Half1 Stop,00:46:00,,,,
IPL2016,12,Zobahan ESF,Game Half2 Start,00:47:00,,,,
IPL2016,12,Zobahan ESF,Player Sub-in,00:56:00,Paykan TEH,Shahriyar,Moghanlou,Defender
IPL2016,12,Zobahan ESF,Player Sub-out,00:56:00,Paykan TEH,Morteza,Aghakhan,Forward
IPL2016,12,Zobahan ESF,Goal,00:59:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,12,Zobahan ESF,Player Sub-in,01:02:00,Paykan TEH,Levon,Hayrapetyan,Defender
IPL2016,12,Zobahan ESF,Player Sub-out,01:02:00,Paykan TEH,Amir Hossain,Amiri,Midfield
IPL2016,12,Zobahan ESF,Player Sub-in,01:14:00,Paykan TEH,Arash,Borhani,Forward
IPL2016,12,Zobahan ESF,Player Sub-out,01:14:00,Paykan TEH,Arman,Ghasemi,Defender
IPL2016,12,Zobahan ESF,Goal,01:23:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,12,Zobahan ESF,Player Sub-in,01:26:00,Zobahan ESF,Yasser,Fayzi,Forward
IPL2016,12,Zobahan ESF,Player Sub-out,01:26:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,12,Zobahan ESF,Game Half2 Stop,01:39:00,,,,
IPL2016,12,Zobahan ESF,Game End,01:40:00,,,,
