Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,01,FC Mashhad MSH,Game Half1 Start,00:00:00,,,,
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Abbas,Kazemian,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Maysam,Hossaini,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohamad Reza,Khanzadeh,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mostafa,Ahmadi,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Abbas,Asgari,Forward
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Reza,Darvishi,Forward
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Rouhollah,Sayfollahi,Forward
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Mohamad,Nasseri,Goalkeeper
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Ayoub,Kalantari,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Hamid Reza,Ali Asgari,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,FC Mashhad MSH,Reza,Sharbati,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Ali,Hammam,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Danial,Esmaeelfar,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Mehrdad,Ghanbari,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad,Nejad Mehdi,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Vahid,Mohamad Zadeh,Defender
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Yasser,Fayzi,Forward
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Rasheed,Mazaheri,Goalkeeper
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Ehsan,Pahlevan,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Mahdi,Mahdipour,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Mohamad Reza,Abbasi,Midfield
IPL2016,01,FC Mashhad MSH,Player in Line-up,00:00:00,Zobahan ESF,Morteza,Tabrizi,Midfield
IPL2016,01,FC Mashhad MSH,Card: Yellow,00:01:00,FC Mashhad MSH,Mohamad,Nasseri,Goalkeeper
IPL2016,01,FC Mashhad MSH,Card: Yellow,00:01:00,Zobahan ESF,Mehrdad,Ghanbari,Defender
IPL2016,01,FC Mashhad MSH,Card: Yellow,00:01:00,Zobahan ESF,Mahdi,Mahdipour,Midfield
IPL2016,01,FC Mashhad MSH,Goal,00:15:00,FC Mashhad MSH,Abbas,Asgari,Forward
IPL2016,01,FC Mashhad MSH,Game Half1 Stop,00:46:00,,,,
IPL2016,01,FC Mashhad MSH,Game Half2 Start,00:47:00,,,,
IPL2016,01,FC Mashhad MSH,Player Sub-in,01:05:00,Zobahan ESF,Jerry Ricardo,Bengston,Forward
IPL2016,01,FC Mashhad MSH,Player Sub-out,01:05:00,Zobahan ESF,Yasser,Fayzi,Forward
IPL2016,01,FC Mashhad MSH,Player Sub-in,01:10:00,Zobahan ESF,Mehdi,Rajabzadeh,Forward
IPL2016,01,FC Mashhad MSH,Player Sub-out,01:10:00,Zobahan ESF,Vahid,Mohamad Zadeh,Defender
IPL2016,01,FC Mashhad MSH,Goal,01:14:00,FC Mashhad MSH,Reza,Darvishi,Forward
IPL2016,01,FC Mashhad MSH,Player Sub-in,01:15:00,FC Mashhad MSH,Hossain,Badamaki,Midfield
IPL2016,01,FC Mashhad MSH,Player Sub-out,01:15:00,FC Mashhad MSH,Reza,Darvishi,Forward
IPL2016,01,FC Mashhad MSH,Player Sub-in,01:25:00,Zobahan ESF,Mohamad Reza,Hossaini,Midfield
IPL2016,01,FC Mashhad MSH,Player Sub-out,01:25:00,Zobahan ESF,Danial,Esmaeelfar,Defender
IPL2016,01,FC Mashhad MSH,Goal,01:26:00,Zobahan ESF,Mohamad Reza,Abbasi,Midfield
IPL2016,01,FC Mashhad MSH,Player Sub-in,01:29:00,FC Mashhad MSH,Saeed,Moradi,Midfield
IPL2016,01,FC Mashhad MSH,Player Sub-out,01:29:00,FC Mashhad MSH,Abbas,Asgari,Forward
IPL2016,01,FC Mashhad MSH,Game Half2 Stop,01:39:00,,,,
IPL2016,01,FC Mashhad MSH,Game End,01:40:00,,,,
