Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,06,Sanat Naft ABD,Game Half1 Start,00:00:00,,,,
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Aghil,Kabi,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Ezzatolah,Pourghaz,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Mohamad,Tayyebi,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Paymon,Shirzadi,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Raheem,Zahivi,Forward
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Vahid,Sheikh Vaysi,Goalkeeper
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Bahdor,Abdi,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Farshad,Salarvand,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Hassan,Bait Saeed,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Mahdi,Zobaydi,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Esteghlal KHU,Maysam,Doraghi,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Ali,Abodollah Zadeh,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Farshad,Faraji,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Mojtaba,Mamshali,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Rasheed,Alabi,Defender
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Hakeem,Nassari,Forward
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Reza,Norouzi,Forward
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Hassan,Hoori,Goalkeeper
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Bruno,Oliveira de Matos,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Milad,Jahani,Midfield
IPL2016,06,Sanat Naft ABD,Player in Line-up,00:00:00,Sanat Naft ABD,Mohamad Reza,Pour Mohamad,Midfield
IPL2016,06,Sanat Naft ABD,Card: Yellow,00:01:00,Esteghlal KHU,Ezzatolah,Pourghaz,Defender
IPL2016,06,Sanat Naft ABD,Card: Yellow,00:01:00,Esteghlal KHU,Ali Asghar,Ashouri,Midfield
IPL2016,06,Sanat Naft ABD,Card: Yellow,00:01:00,Sanat Naft ABD,Mohamad,Shaadkaam,Midfield
IPL2016,06,Sanat Naft ABD,Game Half1 Stop,00:46:00,,,,
IPL2016,06,Sanat Naft ABD,Game Half2 Start,00:47:00,,,,
IPL2016,06,Sanat Naft ABD,Goal,00:52:00,Esteghlal KHU,Ezzatolah,Pourghaz,Defender
IPL2016,06,Sanat Naft ABD,Player Sub-in,00:59:00,Sanat Naft ABD,Amin,Zolaykani,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-out,00:59:00,Sanat Naft ABD,Farshad,Faraji,Defender
IPL2016,06,Sanat Naft ABD,Player Sub-in,01:00:00,Sanat Naft ABD,Mohamad,Shaadkaam,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-out,01:00:00,Sanat Naft ABD,Reza,Norouzi,Forward
IPL2016,06,Sanat Naft ABD,Player Sub-in,01:03:00,Esteghlal KHU,Mehdi,Momeni,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-out,01:03:00,Esteghlal KHU,Mahdi,Zobaydi,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-in,01:09:00,Esteghlal KHU,Ali Asghar,Ashouri,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-out,01:09:00,Esteghlal KHU,Ezzatolah,Pourghaz,Defender
IPL2016,06,Sanat Naft ABD,Goal,01:22:00,Sanat Naft ABD,Mohamad,Shaadkaam,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-in,01:22:00,Esteghlal KHU,Hossain,Bahrami,Goalkeeper
IPL2016,06,Sanat Naft ABD,Player Sub-out,01:22:00,Esteghlal KHU,Farshad,Salarvand,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-in,01:23:00,Sanat Naft ABD,Mostafa,Ahmadi,Midfield
IPL2016,06,Sanat Naft ABD,Player Sub-out,01:23:00,Sanat Naft ABD,Ali,Abodollah Zadeh,Defender
IPL2016,06,Sanat Naft ABD,Game Half2 Stop,01:39:00,,,,
IPL2016,06,Sanat Naft ABD,Game End,01:40:00,,,,
