Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2016,18,Perspolis TEH,Game Half1 Start,00:00:00,,,,
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Babak,Hatami,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Morteza,Asadi,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Seyed Mohsen,Hossaini,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Dariush,Shojaeian,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Luciano Pereira,Mendes,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Masoud,Ebrahimzadeh,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Yousef,Seyedi,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Fernando Jesus,Riberio,Goalkeeper
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Magno,Batista Da Silva,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Mohamad Reza,Khorsandnia,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Gostaresh TBZ,Reza,Khaleghifar,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Hossain,Mahini,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Sadegh,Moharrami,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Seyed Jalal,Hossaini,Defender
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Ali,Alipour,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Alireza,Bayranvand,Goalkeeper
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Kamal,Kamyabinia,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohamad,Ansari,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Soroush,Rafiei,Midfield
IPL2016,18,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Vahid,Amiri,Midfield
IPL2016,18,Perspolis TEH,Card: Yellow,00:01:00,Gostaresh TBZ,Masoud,Ebrahimzadeh,Forward
IPL2016,18,Perspolis TEH,Card: Yellow,00:01:00,Gostaresh TBZ,Reza,Khaleghifar,Midfield
IPL2016,18,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Seyed Jalal,Hossaini,Defender
IPL2016,18,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2016,18,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2016,18,Perspolis TEH,Game Half1 Stop,00:46:00,,,,
IPL2016,18,Perspolis TEH,Game Half2 Start,00:47:00,,,,
IPL2016,18,Perspolis TEH,Player Sub-in,00:52:00,Gostaresh TBZ,Alireza,Naghizadeh,Midfield
IPL2016,18,Perspolis TEH,Player Sub-out,00:52:00,Gostaresh TBZ,Mohamad Reza,Khorsandnia,Midfield
IPL2016,18,Perspolis TEH,Player Sub-in,01:06:00,Gostaresh TBZ,Mohamad Amin,Darvishi,Forward
IPL2016,18,Perspolis TEH,Player Sub-out,01:06:00,Gostaresh TBZ,Yousef,Seyedi,Forward
IPL2016,18,Perspolis TEH,Player Sub-in,01:12:00,Perspolis TEH,Ramin,Rezaeain,Defender
IPL2016,18,Perspolis TEH,Player Sub-out,01:12:00,Perspolis TEH,Soroush,Rafiei,Midfield
IPL2016,18,Perspolis TEH,Goal,01:16:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2016,18,Perspolis TEH,Player Sub-in,01:28:00,Perspolis TEH,Saman,Nariman Jahan,Forward
IPL2016,18,Perspolis TEH,Player Sub-out,01:28:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2016,18,Perspolis TEH,Player Sub-in,01:29:00,Perspolis TEH,Volodymyr,Pryyomov,Forward
IPL2016,18,Perspolis TEH,Player Sub-out,01:29:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2016,18,Perspolis TEH,Game Half2 Stop,01:39:00,,,,
IPL2016,18,Perspolis TEH,Game End,01:40:00,,,,
