Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,12,Sepahan ESF,Game Half1 Start,00:00:00,,,,
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Carlos,Santos,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Mehdi,Shiri,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Mohamd,Daneshgar,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Saeed,Lotfi,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Siamak,Kouroshi,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Ali,Ghorbani,Forward
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Vahid,Sheikh Vaysi,Goalkeeper
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Arash,Rezavand,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Naft TEH,Hamid,Bouhamdan,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Abdollah,Karami,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Ali,Ahmadi,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Habib,Gordani,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Hadi,Aghili,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Voorya,Ghafoori,Defender
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Mahdi,Sharifi,Forward
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Ali,Karimi,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Fozil,Musayev,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Mohamad Reza,Khalatbari,Midfield
IPL2015,12,Sepahan ESF,Player in Line-up,00:00:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2015,12,Sepahan ESF,Card: Yellow,00:01:00,Naft TEH,Saeed,Lotfi,Defender
IPL2015,12,Sepahan ESF,Card: Yellow,00:01:00,Sepahan ESF,Ali,Karimi,Midfield
IPL2015,12,Sepahan ESF,Card: Yellow,00:01:00,Sepahan ESF,Milad,Sarlak,Midfield
IPL2015,12,Sepahan ESF,Card: Yellow,00:01:00,Sepahan ESF,Rasool,Navidkia,Midfield
IPL2015,12,Sepahan ESF,Player Sub-in,00:25:00,Naft TEH,Vahid,Amiri,Midfield
IPL2015,12,Sepahan ESF,Player Sub-out,00:25:00,Naft TEH,Carlos,Santos,Defender
IPL2015,12,Sepahan ESF,Goal,00:36:00,Naft TEH,Ali,Ghorbani,Forward
IPL2015,12,Sepahan ESF,Game Half1 Stop,00:46:00,,,,
IPL2015,12,Sepahan ESF,Game Half2 Start,00:47:00,,,,
IPL2015,12,Sepahan ESF,Player Sub-in,00:57:00,Naft TEH,Iman,Mobali,Midfield
IPL2015,12,Sepahan ESF,Player Sub-out,00:57:00,Naft TEH,Arash,Rezavand,Midfield
IPL2015,12,Sepahan ESF,Player Sub-in,01:10:00,Sepahan ESF,Hossain,Papi,Midfield
IPL2015,12,Sepahan ESF,Player Sub-out,01:10:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2015,12,Sepahan ESF,Player Sub-in,01:15:00,Sepahan ESF,Milad,Sarlak,Midfield
IPL2015,12,Sepahan ESF,Player Sub-out,01:15:00,Sepahan ESF,Moharam,Navidkia,Midfield
IPL2015,12,Sepahan ESF,Player Sub-in,01:20:00,Sepahan ESF,Hossain,Fazeli,Forward
IPL2015,12,Sepahan ESF,Player Sub-out,01:20:00,Sepahan ESF,Mohamad Reza,Khalatbari,Midfield
IPL2015,12,Sepahan ESF,Penalty Scored,01:29:00,Sepahan ESF,Hadi,Aghili,Defender
IPL2015,12,Sepahan ESF,Game Half2 Stop,01:39:00,,,,
IPL2015,12,Sepahan ESF,Game End,01:40:00,,,,
