Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,04,Padideh MSH,Game Half1 Start,00:00:00,,,,
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Igor,Prahic,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Karim,Ahmadi,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mohamad Hossain,Moradmand,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Milad,Gharibi,Forward
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Younes,Shakeri,Forward
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mojtaba,Roshangar,Goalkeeper
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Abolhassan,Jafari,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Hossain,Badamaki,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Maysam,Naghizadeh,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mehdi,Khayri,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Padideh MSH,Mohamad Reza,Nasehi,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Ali,Hamoodi,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Carlos Alexandre,Cardoso,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Iain,Ramsay,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Hamza,Younes,Forward
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad Reza,Akhbari,Goalkeeper
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Ahmad,Abdollahzadeh,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Augusto Cesar,Dos Santos,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Saeed,Aghaei,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Saman,Nariman Jahan,Midfield
IPL2015,04,Padideh MSH,Player in Line-up,00:00:00,Teraktor TBZ,Soroush,Rafiei,Midfield
IPL2015,04,Padideh MSH,Card: Red,00:01:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2015,04,Padideh MSH,Card: Yellow,00:01:00,Padideh MSH,Igor,Prahic,Defender
IPL2015,04,Padideh MSH,Card: Yellow,00:01:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2015,04,Padideh MSH,Card: Yellow,00:01:00,Teraktor TBZ,Mohamad Reza,Akhbari,Goalkeeper
IPL2015,04,Padideh MSH,Game Half1 Stop,00:46:00,,,,
IPL2015,04,Padideh MSH,Game Half2 Start,00:47:00,,,,
IPL2015,04,Padideh MSH,Player Sub-in,01:07:00,Teraktor TBZ,Farid,Behzadi Karimi,Forward
IPL2015,04,Padideh MSH,Player Sub-out,01:07:00,Teraktor TBZ,Saman,Nariman Jahan,Midfield
IPL2015,04,Padideh MSH,Player Sub-in,01:16:00,Teraktor TBZ,Bakhtiar,Rahmani,Midfield
IPL2015,04,Padideh MSH,Player Sub-out,01:16:00,Teraktor TBZ,Soroush,Rafiei,Midfield
IPL2015,04,Padideh MSH,Player Sub-in,01:21:00,Padideh MSH,Mohsen,Yousefi,Midfield
IPL2015,04,Padideh MSH,Player Sub-in,01:21:00,Teraktor TBZ,Mehrdad,Bayrami,Forward
IPL2015,04,Padideh MSH,Player Sub-out,01:21:00,Padideh MSH,Hossain,Badamaki,Midfield
IPL2015,04,Padideh MSH,Player Sub-out,01:21:00,Teraktor TBZ,Hamza,Younes,Forward
IPL2015,04,Padideh MSH,Goal,01:25:00,Padideh MSH,Mohsen,Yousefi,Midfield
IPL2015,04,Padideh MSH,Player Sub-in,01:29:00,Padideh MSH,Mahmoud,Khamisi,Defender
IPL2015,04,Padideh MSH,Player Sub-out,01:29:00,Padideh MSH,Milad,Gharibi,Forward
IPL2015,04,Padideh MSH,Game Half2 Stop,01:39:00,,,,
IPL2015,04,Padideh MSH,Game End,01:40:00,,,,
