Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,09,Esteghlal TEH,Game Half1 Start,00:00:00,,,,
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Aghil,Kabi,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Eduardo Soares,Ferreira,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Jalal,Abdi,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Mohamad,Tayyebi,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Mousa Salif,Coulibaly,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Hakeem,Nassari,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Raheem,Zahivi,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Rouhollah,Sayfollahi,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Fernando Jesus,Riberio,Goalkeeper
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Hassan,Bait Saeed,Midfield
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal KHU,Maysam,Doraghi,Midfield
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Haneef,Omranzadeh,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Hrayr,Mkoyan,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Arash,Borhani,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,09,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2015,09,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal KHU,Mohamad,Tayyebi,Defender
IPL2015,09,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal KHU,Rouhollah,Sayfollahi,Forward
IPL2015,09,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,09,Esteghlal TEH,Goal,00:38:00,Esteghlal KHU,Aghil,Kabi,Defender
IPL2015,09,Esteghlal TEH,Goal,00:44:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,09,Esteghlal TEH,Game Half1 Stop,00:46:00,,,,
IPL2015,09,Esteghlal TEH,Player Sub-in,00:46:00,Esteghlal TEH,Jaber,Ansari,Midfield
IPL2015,09,Esteghlal TEH,Player Sub-out,00:46:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,09,Esteghlal TEH,Game Half2 Start,00:47:00,,,,
IPL2015,09,Esteghlal TEH,Player Sub-in,01:01:00,Esteghlal TEH,Jassim,Karrar,Midfield
IPL2015,09,Esteghlal TEH,Player Sub-out,01:01:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,09,Esteghlal TEH,Player Sub-in,01:15:00,Esteghlal KHU,Mahdi,Zobaydi,Midfield
IPL2015,09,Esteghlal TEH,Player Sub-out,01:15:00,Esteghlal KHU,Rouhollah,Sayfollahi,Forward
IPL2015,09,Esteghlal TEH,Player Sub-in,01:18:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,09,Esteghlal TEH,Player Sub-out,01:18:00,Esteghlal TEH,Arash,Borhani,Forward
IPL2015,09,Esteghlal TEH,Player Sub-in,01:25:00,Esteghlal KHU,Farshad,Jaanfaza,Forward
IPL2015,09,Esteghlal TEH,Player Sub-out,01:25:00,Esteghlal KHU,Raheem,Zahivi,Forward
IPL2015,09,Esteghlal TEH,Game Half2 Stop,01:39:00,,,,
IPL2015,09,Esteghlal TEH,Game End,01:40:00,,,,
