Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,10,Foolad KHU,Game Half1 Start,00:00:00,,,,
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Bahman,Kamel,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Leonard,Mesaric,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mathias,Chago,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mohamad Reza,Khanzadeh,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Omid,Khaledi,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mehdi,Daghagheleh,Forward
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Sasan,Ansari,Forward
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Alireza,Salimi,Goalkeeper
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Amir Hossain,Feshangchi,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Hossain,Ebrahimi,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,Foolad KHU,Mahdi,Baderloo,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Behrouz,Afshar,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Maysam,Hossaini,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Saeed,Mahdipour,Defender
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Gholamreza,Enayati,Forward
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Hossain,Zamehran,Forward
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Mohsen,Daleer,Forward
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Mohsen,Forozan,Goalkeeper
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Alireza,Naghizadeh,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Renan,Silva,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Reza,Sharbati,Midfield
IPL2015,10,Foolad KHU,Player in Line-up,00:00:00,SiahJamegan MSH,Salar,Afrasiabi,Midfield
IPL2015,10,Foolad KHU,Card: Yellow,00:01:00,Foolad KHU,Bahman,Kamel,Defender
IPL2015,10,Foolad KHU,Card: Yellow,00:01:00,Foolad KHU,Akbar,Imani,Midfield
IPL2015,10,Foolad KHU,Card: Yellow,00:01:00,SiahJamegan MSH,Ahmad,Kamdar,Midfield
IPL2015,10,Foolad KHU,Player Sub-in,00:30:00,Foolad KHU,Akbar,Imani,Midfield
IPL2015,10,Foolad KHU,Player Sub-out,00:30:00,Foolad KHU,Mahdi,Baderloo,Midfield
IPL2015,10,Foolad KHU,Game Half1 Stop,00:46:00,,,,
IPL2015,10,Foolad KHU,Player Sub-in,00:46:00,Foolad KHU,Esmaeel,Sharifat,Midfield
IPL2015,10,Foolad KHU,Player Sub-in,00:46:00,SiahJamegan MSH,Ahmad,Kamdar,Midfield
IPL2015,10,Foolad KHU,Player Sub-out,00:46:00,Foolad KHU,Amir Hossain,Feshangchi,Midfield
IPL2015,10,Foolad KHU,Player Sub-out,00:46:00,SiahJamegan MSH,Mohsen,Daleer,Forward
IPL2015,10,Foolad KHU,Game Half2 Start,00:47:00,,,,
IPL2015,10,Foolad KHU,Player Sub-in,01:02:00,SiahJamegan MSH,Mostafa,Ahmadi,Defender
IPL2015,10,Foolad KHU,Player Sub-out,01:02:00,SiahJamegan MSH,Renan,Silva,Midfield
IPL2015,10,Foolad KHU,Player Sub-in,01:10:00,Foolad KHU,Hadi,Habibi Nejad,Midfield
IPL2015,10,Foolad KHU,Player Sub-out,01:10:00,Foolad KHU,Mehdi,Daghagheleh,Forward
IPL2015,10,Foolad KHU,Player Sub-in,01:18:00,SiahJamegan MSH,Omid,Sink,Midfield
IPL2015,10,Foolad KHU,Player Sub-out,01:18:00,SiahJamegan MSH,Hossain,Zamehran,Forward
IPL2015,10,Foolad KHU,Goal,01:30:00,Foolad KHU,Mathias,Chago,Defender
IPL2015,10,Foolad KHU,Game Half2 Stop,01:39:00,,,,
IPL2015,10,Foolad KHU,Game End,01:40:00,,,,
