Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,04,Esteghlal AHV,Game Half1 Start,00:00:00,,,,
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Mohsen,Hamidi,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Saeed,Salarzadeh,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Taleb,Reekani,Forward
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Parviz,Karimi,Goalkeeper
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Adel,Kolahkaj,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Armin,Mir Doroghi,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Farzad,Ashobi,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Hamzeh,Khaziravi,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Hossain,Bahrami,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Milad,Paak Parvar,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal AHV,Mohamad Esmaeel,Nazari,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Amin,Haj Mohamadi,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Haneef,Omranzadeh,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Behnam,Barzaei,Forward
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Jaber,Ansari,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Khosrow,Haydari,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2015,04,Esteghlal AHV,Player in Line-up,00:00:00,Esteghlal TEH,Rivaldo,Barbosa,Midfield
IPL2015,04,Esteghlal AHV,Card: Red,00:01:00,Esteghlal AHV,Mohamad Esmaeel,Nazari,Midfield
IPL2015,04,Esteghlal AHV,Card: Yellow,00:01:00,Esteghlal AHV,Mohsen,Hamidi,Defender
IPL2015,04,Esteghlal AHV,Card: Yellow,00:01:00,Esteghlal AHV,Mohamad Esmaeel,Nazari,Midfield
IPL2015,04,Esteghlal AHV,Card: Yellow,00:01:00,Esteghlal TEH,Haneef,Omranzadeh,Defender
IPL2015,04,Esteghlal AHV,Card: Yellow,00:01:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,04,Esteghlal AHV,Game Half1 Stop,00:46:00,,,,
IPL2015,04,Esteghlal AHV,Game Half2 Start,00:47:00,,,,
IPL2015,04,Esteghlal AHV,Player Sub-in,01:03:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,04,Esteghlal AHV,Player Sub-out,01:03:00,Esteghlal TEH,Rivaldo,Barbosa,Midfield
IPL2015,04,Esteghlal AHV,Player Sub-in,01:06:00,Esteghlal AHV,Shahin,Majidi,Midfield
IPL2015,04,Esteghlal AHV,Player Sub-out,01:06:00,Esteghlal AHV,Milad,Paak Parvar,Midfield
IPL2015,04,Esteghlal AHV,Player Sub-in,01:07:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,04,Esteghlal AHV,Player Sub-out,01:07:00,Esteghlal TEH,Behnam,Barzaei,Forward
IPL2015,04,Esteghlal AHV,Goal,01:12:00,Esteghlal TEH,Mohsen,Karimi,Forward
IPL2015,04,Esteghlal AHV,Goal,01:14:00,Esteghlal AHV,Taleb,Reekani,Forward
IPL2015,04,Esteghlal AHV,Player Sub-in,01:26:00,Esteghlal AHV,Ali,Bigdeli,Forward
IPL2015,04,Esteghlal AHV,Player Sub-out,01:26:00,Esteghlal AHV,Mohsen,Hamidi,Defender
IPL2015,04,Esteghlal AHV,Player Sub-in,01:29:00,Esteghlal TEH,Hrayr,Mkoyan,Defender
IPL2015,04,Esteghlal AHV,Player Sub-out,01:29:00,Esteghlal TEH,Jaber,Ansari,Midfield
IPL2015,04,Esteghlal AHV,Goal,01:32:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,04,Esteghlal AHV,Game Half2 Stop,01:39:00,,,,
IPL2015,04,Esteghlal AHV,Game End,01:40:00,,,,
