Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,05,Esteghlal TEH,Game Half1 Start,00:00:00,,,,
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Amin,Haj Mohamadi,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Haneef,Omranzadeh,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Jaber,Ansari,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Khosrow,Haydari,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Carlos,Santos,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Mehdi,Shiri,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Seyed Jalal,Hossaini,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Siamak,Kouroshi,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Vahid,Hamdinejad,Defender
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Aloys,Nong,Forward
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Vahid,Sheikh Vaysi,Goalkeeper
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Hamid,Bouhamdan,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Mehdi,Momeni,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Payam,Sadeghian,Midfield
IPL2015,05,Esteghlal TEH,Player in Line-up,00:00:00,Naft TEH,Vahid,Amiri,Midfield
IPL2015,05,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal TEH,Haneef,Omranzadeh,Defender
IPL2015,05,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,05,Esteghlal TEH,Card: Yellow,00:01:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2015,05,Esteghlal TEH,Card: Yellow,00:01:00,Naft TEH,Carlos,Santos,Defender
IPL2015,05,Esteghlal TEH,Card: Yellow,00:01:00,Naft TEH,Aloys,Nong,Forward
IPL2015,05,Esteghlal TEH,Game Half1 Stop,00:46:00,,,,
IPL2015,05,Esteghlal TEH,Game Half2 Start,00:47:00,,,,
IPL2015,05,Esteghlal TEH,Goal,00:51:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,05,Esteghlal TEH,Penalty Scored,00:56:00,Esteghlal TEH,Omid,Ebrahimi,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-in,01:04:00,Esteghlal TEH,Pero,Pejic,Forward
IPL2015,05,Esteghlal TEH,Player Sub-out,01:04:00,Esteghlal TEH,Jaber,Ansari,Midfield
IPL2015,05,Esteghlal TEH,Goal,01:05:00,Naft TEH,Aloys,Nong,Forward
IPL2015,05,Esteghlal TEH,Player Sub-in,01:11:00,Naft TEH,Amir Arsalan,Mottahari,Forward
IPL2015,05,Esteghlal TEH,Player Sub-out,01:11:00,Naft TEH,Mehdi,Momeni,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-in,01:18:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-out,01:18:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-in,01:20:00,Naft TEH,Abbas,Bouazar,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-out,01:20:00,Naft TEH,Hamid,Bouhamdan,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-in,01:29:00,Esteghlal TEH,Behnam,Barzaei,Forward
IPL2015,05,Esteghlal TEH,Player Sub-in,01:29:00,Naft TEH,Mohamd,Daneshgar,Defender
IPL2015,05,Esteghlal TEH,Player Sub-out,01:29:00,Esteghlal TEH,Khosrow,Haydari,Midfield
IPL2015,05,Esteghlal TEH,Player Sub-out,01:29:00,Naft TEH,Payam,Sadeghian,Midfield
IPL2015,05,Esteghlal TEH,Game Half2 Stop,01:39:00,,,,
IPL2015,05,Esteghlal TEH,Game End,01:40:00,,,,
