Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,22,Perspolis TEH,Game Half1 Start,00:00:00,,,,
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Luca,Maric,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohsen,Bengar,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Ramin,Rezaeian,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Ali,Alipour,Forward
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Sosha,Makani,Goalkeeper
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Ahmad,Nooroullahi,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohamad,Ansari,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Mohsen,Mosalman,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Perspolis TEH,Omid,Allishah,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Carlos Alexandre,Cardoso,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad,Iran Pourian,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Shoja,Khalil Zadeh,Defender
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Farzad,Hatami,Forward
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Mohamad Reza,Akhbari,Goalkeeper
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Augusto Cesar,Dos Santos,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Bakhtiar,Rahmani,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Mahdi,Kiani,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Saeed,Aghaei,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Sina,Ashori,Midfield
IPL2015,22,Perspolis TEH,Player in Line-up,00:00:00,Teraktor TBZ,Soroush,Rafiei,Midfield
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Mohsen,Bengar,Defender
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Ramin,Rezaeian,Defender
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Farshad,Ahmadzadeh,Forward
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Perspolis TEH,Mahdi,Taremi,Forward
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Teraktor TBZ,Shoja,Khalil Zadeh,Defender
IPL2015,22,Perspolis TEH,Card: Yellow,00:01:00,Teraktor TBZ,Augusto Cesar,Dos Santos,Midfield
IPL2015,22,Perspolis TEH,Goal,00:13:00,Perspolis TEH,Ramin,Rezaeian,Defender
IPL2015,22,Perspolis TEH,Goal,00:37:00,Teraktor TBZ,Mohamad,Iran Pourian,Defender
IPL2015,22,Perspolis TEH,Game Half1 Stop,00:46:00,,,,
IPL2015,22,Perspolis TEH,Player Sub-in,00:46:00,Teraktor TBZ,Khaled,Shafiei,Defender
IPL2015,22,Perspolis TEH,Player Sub-out,00:46:00,Teraktor TBZ,Saeed,Aghaei,Midfield
IPL2015,22,Perspolis TEH,Game Half2 Start,00:47:00,,,,
IPL2015,22,Perspolis TEH,Player Sub-in,01:06:00,Teraktor TBZ,Shahin,Saghebi,Forward
IPL2015,22,Perspolis TEH,Player Sub-out,01:06:00,Teraktor TBZ,Augusto Cesar,Dos Santos,Midfield
IPL2015,22,Perspolis TEH,Player Sub-in,01:10:00,Perspolis TEH,Milad,Kamadani,Midfield
IPL2015,22,Perspolis TEH,Player Sub-out,01:10:00,Perspolis TEH,Omid,Allishah,Midfield
IPL2015,22,Perspolis TEH,Player Sub-in,01:24:00,Perspolis TEH,Mehrdad,Kafshgari,Midfield
IPL2015,22,Perspolis TEH,Player Sub-out,01:24:00,Perspolis TEH,Mohsen,Mosalman,Midfield
IPL2015,22,Perspolis TEH,Player Sub-in,01:26:00,Teraktor TBZ,Ayoub,Kalantari,Midfield
IPL2015,22,Perspolis TEH,Player Sub-out,01:26:00,Teraktor TBZ,Soroush,Rafiei,Midfield
IPL2015,22,Perspolis TEH,Game Half2 Stop,01:39:00,,,,
IPL2015,22,Perspolis TEH,Game End,01:40:00,,,,
