Season,Round,ClubHome,Event,EventTime,EventClub,FirstName,LastName,Position
IPL2015,22,Rahahan TEH,Game Half1 Start,00:00:00,,,,
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Amin,Haj Mohamadi,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Hrayr,Mkoyan,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Behnam,Barzaei,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Sajjad,Shahbaz Zadeh,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Seyed Mahdi,Rahmati,Goalkeeper
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Farshid,Esmaeeli,Midfield
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Esteghlal TEH,Omid,Noorafkan,Midfield
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Ahmad,Mehdizadeh,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Ebrahim,Karimi,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Hadi,Mohamadi,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Hamid,Deevsalar,Defender
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Ali,Fatemi,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Bahador,Abdi,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Farshad,Faraji,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mohamad,Abbas Zadeh,Forward
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mohsen,Forozan,Goalkeeper
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Hamed,Zamani,Midfield
IPL2015,22,Rahahan TEH,Player in Line-up,00:00:00,Rahahan TEH,Mahdi,Hanafi,Midfield
IPL2015,22,Rahahan TEH,Card: Yellow,00:01:00,Esteghlal TEH,Amin,Haj Mohamadi,Defender
IPL2015,22,Rahahan TEH,Card: Yellow,00:01:00,Esteghlal TEH,Milad,Fakhredini,Defender
IPL2015,22,Rahahan TEH,Card: Yellow,00:01:00,Esteghlal TEH,Roosbeh,Cheshmi,Defender
IPL2015,22,Rahahan TEH,Card: Yellow,00:01:00,Rahahan TEH,Mehrdad,Mohamadi,Defender
IPL2015,22,Rahahan TEH,Card: Yellow,00:01:00,Rahahan TEH,Farshad,Faraji,Forward
IPL2015,22,Rahahan TEH,Goal,00:45:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2015,22,Rahahan TEH,Game Half1 Stop,00:46:00,,,,
IPL2015,22,Rahahan TEH,Game Half2 Start,00:47:00,,,,
IPL2015,22,Rahahan TEH,Player Sub-in,00:56:00,Rahahan TEH,Milad,Abtahi,Midfield
IPL2015,22,Rahahan TEH,Player Sub-out,00:56:00,Rahahan TEH,Mohamad,Abbas Zadeh,Forward
IPL2015,22,Rahahan TEH,Player Sub-in,01:12:00,Esteghlal TEH,Adil,Chihi,Midfield
IPL2015,22,Rahahan TEH,Player Sub-out,01:12:00,Esteghlal TEH,Mohamad Reza,Khorsandnia,Midfield
IPL2015,22,Rahahan TEH,Player Sub-in,01:13:00,Esteghlal TEH,Maysam,Majidi,Defender
IPL2015,22,Rahahan TEH,Player Sub-out,01:13:00,Esteghlal TEH,Omid,Noorafkan,Midfield
IPL2015,22,Rahahan TEH,Player Sub-in,01:15:00,Rahahan TEH,Sebastian,Strandvall,Midfield
IPL2015,22,Rahahan TEH,Player Sub-out,01:15:00,Rahahan TEH,Hamed,Zamani,Midfield
IPL2015,22,Rahahan TEH,Player Sub-in,01:24:00,Esteghlal TEH,Mehdi,Momeni,Midfield
IPL2015,22,Rahahan TEH,Player Sub-out,01:24:00,Esteghlal TEH,Ali,Karimi,Midfield
IPL2015,22,Rahahan TEH,Player Sub-in,01:29:00,Rahahan TEH,Mohamad Reza,Solaimani,Midfield
IPL2015,22,Rahahan TEH,Player Sub-out,01:29:00,Rahahan TEH,Ali,Fatemi,Forward
IPL2015,22,Rahahan TEH,Game Half2 Stop,01:39:00,,,,
IPL2015,22,Rahahan TEH,Game End,01:40:00,,,,
